id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
501	0	0	0	3	3	0	3	0	0
601	0	0	3	4	1	0	4	3	3
551	0	0	7	41	15	7	41	26	7
651	0	0	21	66	35	8	66	31	21
502	0	19	66	86	20	0	67	47	47
602	0	97	101	102	1	0	5	4	4
653	0	91	102	107	5	0	16	11	11
701	0	0	4	130	26	6	130	104	4
652	0	34	41	158	35	67	124	89	7
702	0	151	159	172	13	0	21	8	8
654	0	151	158	195	24	7	44	20	7
655	0	233	233	234	1	0	1	0	0
503	0	255	255	327	28	19	72	44	0
552	0	296	327	358	31	0	62	31	31
603	0	255	259	369	48	33	114	66	4
656	0	296	319	391	24	8	95	71	23
657	0	403	403	502	46	5	99	53	0
658	0	410	431	504	43	13	94	51	21
504	0	479	481	510	7	18	31	24	2
659	0	467	472	539	36	17	72	36	5
604	0	488	504	568	7	29	80	73	16
505	0	562	568	587	19	0	25	6	6
660	0	513	539	593	32	10	80	48	26
506	0	581	593	617	24	0	36	12	12
703	0	611	617	635	18	0	24	6	6
553	0	497	635	679	44	0	182	138	138
507	0	639	688	701	13	0	62	49	49
554	0	666	680	720	14	17	54	40	14
661	0	700	701	722	10	3	22	12	1
605	0	664	679	751	23	6	87	64	15
606	0	717	722	798	30	36	81	51	5
607	0	786	798	801	3	0	15	12	12
508	0	663	683	833	11	139	170	159	20
663	0	853	859	869	10	0	16	6	6
662	0	842	842	870	18	5	28	10	0
608	0	910	917	920	3	0	10	7	7
510	0	929	929	967	22	5	38	16	0
664	0	938	945	968	16	1	30	14	7
609	0	967	976	984	8	0	17	9	9
704	0	943	944	1005	19	21	62	43	1
509	0	910	910	1033	24	50	123	99	0
511	0	953	1005	1034	23	1	81	58	52
665	0	1056	1062	1073	6	2	17	11	6
555	0	1043	1043	1079	25	1	36	11	0
705	0	1046	1064	1129	22	20	83	61	18
512	0	1087	1087	1139	19	30	52	33	0
513	0	1112	1129	1140	6	1	28	22	17
706	0	1145	1147	1148	1	0	3	2	2
514	0	1144	1144	1193	11	20	49	38	0
610	0	1098	1101	1214	60	46	116	56	3
666	0	1216	1216	1226	10	0	10	0	0
556	0	1237	1237	1253	16	0	16	0	0
557	0	1244	1253	1287	23	6	43	20	9
611	0	1270	1270	1290	10	2	20	10	0
560	0	1298	1323	1335	12	0	37	25	25
558	0	1281	1290	1338	9	28	57	48	9
559	0	1291	1297	1349	37	6	58	21	6
612	0	1323	1335	1387	5	42	64	59	12
708	0	1392	1392	1413	21	0	21	0	0
707	0	1377	1377	1423	19	27	46	27	0
709	0	1425	1425	1487	38	24	62	24	0
561	0	1517	1517	1534	17	0	17	0	0
562	0	1548	1548	1571	15	8	23	8	0
667	0	1650	1650	1672	22	0	22	0	0
563	0	1606	1606	1687	21	39	81	60	0
564	0	1700	1700	1708	8	0	8	0	0
565	0	1701	1708	1744	12	7	43	31	7
669	0	1741	1750	1780	22	5	39	17	9
613	0	1717	1719	1787	15	44	70	55	2
668	0	1724	1724	1801	27	50	77	50	0
515	0	1760	1761	1831	37	22	71	34	1
614	0	1874	1874	1893	11	8	19	8	0
710	0	1943	1943	1979	34	2	36	2	0
566	0	1971	1979	1983	4	0	12	8	8
670	0	2043	2044	2046	2	0	3	1	1
713	0	1990	1993	2071	41	6	81	40	3
711	0	1970	1983	2085	34	68	115	81	13
712	0	1978	1988	2088	20	39	110	90	10
714	0	2097	2097	2121	5	19	24	19	0
567	0	2141	2141	2145	4	0	4	0	0
516	0	2192	2192	2206	14	0	14	0	0
517	0	2223	2223	2268	16	29	45	29	0
715	0	2260	2271	2277	6	0	17	11	11
716	0	2266	2278	2306	15	10	40	25	12
519	0	2279	2284	2311	10	8	32	22	5
615	0	2321	2329	2332	3	0	11	8	8
569	0	2296	2332	2344	12	0	48	36	36
518	0	2274	2277	2369	26	9	95	69	3
568	0	2241	2241	2417	67	59	176	109	0
672	0	2396	2397	2418	2	10	22	20	1
671	0	2386	2391	2427	15	7	41	26	5
520	0	2448	2463	2476	13	0	28	15	15
570	0	2362	2369	2478	32	25	116	84	7
717	0	2273	2317	2513	36	17	240	204	44
718	0	2462	2524	2569	33	3	107	74	62
521	0	2558	2559	2570	3	2	12	9	1
571	0	2531	2549	2573	13	2	42	29	18
720	0	2526	2573	2586	13	0	60	47	47
721	0	2600	2613	2648	35	0	48	13	13
673	0	2436	2450	2651	38	109	215	177	14
719	0	2495	2586	2677	44	11	182	138	91
572	0	2676	2677	2698	21	0	22	1	1
674	0	2713	2713	2717	4	0	4	0	0
522	0	2724	2731	2739	3	5	15	12	7
616	0	2741	2741	2743	2	0	2	0	0
573	0	2734	2734	2762	16	12	28	12	0
723	0	2792	2792	2810	18	0	18	0	0
675	0	2716	2717	2830	46	39	114	68	1
722	0	2785	2785	2883	55	27	98	43	0
523	0	2849	2883	2890	7	0	41	34	34
617	0	2938	2938	2973	31	4	35	4	0
676	0	2981	2983	2995	12	0	14	2	2
619	0	2982	2995	3012	17	0	30	13	13
618	0	2957	2973	3068	33	44	111	78	16
677	0	3066	3068	3100	10	14	34	24	2
574	0	3084	3084	3101	12	3	17	5	0
724	0	3107	3124	3178	20	16	71	51	17
524	0	3102	3102	3198	59	27	96	37	0
