id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1001	0	0	0	3	3	0	3	0	0
1101	0	0	17	18	1	0	18	17	17
1002	0	19	40	60	20	0	41	21	21
1051	0	0	3	90	15	7	90	75	3
1151	0	0	18	106	35	8	106	71	18
1153	0	91	106	111	5	0	20	15	15
1102	0	97	126	127	1	0	30	29	29
1201	0	0	37	130	26	6	130	104	37
1202	0	151	152	165	13	0	14	1	1
1152	0	34	80	196	35	67	162	127	46
1154	0	151	151	199	24	7	48	24	0
1155	0	233	233	234	1	0	1	0	0
1003	0	255	255	331	28	19	76	48	0
1156	0	296	323	369	24	8	73	49	27
1052	0	296	303	380	31	0	84	53	7
1103	0	255	259	391	48	33	136	88	4
1157	0	403	403	501	46	5	98	52	0
1004	0	479	480	525	7	18	46	39	1
1005	0	562	569	588	19	0	26	7	7
1104	0	488	525	591	7	29	103	96	37
1203	0	611	611	629	18	0	18	0	0
1006	0	581	591	633	24	0	52	28	10
1159	0	467	471	640	36	17	173	137	4
1007	0	639	640	653	13	0	14	1	1
1160	0	513	549	694	32	10	181	149	36
1054	0	666	685	725	14	17	59	45	19
1161	0	700	725	742	10	3	42	32	25
1105	0	664	684	744	23	6	80	57	20
1053	0	497	527	749	44	0	252	208	30
1158	0	410	423	760	43	13	350	307	13
1106	0	717	733	799	30	36	82	52	16
1107	0	786	799	802	3	0	16	13	13
1008	0	663	679	829	11	139	166	155	16
1163	0	853	859	869	10	0	16	6	6
1162	0	842	842	870	18	5	28	10	0
1108	0	910	917	920	3	0	10	7	7
1009	0	910	910	1005	24	50	95	71	0
1109	0	967	1005	1013	8	0	46	38	38
1010	0	929	929	1020	22	5	91	69	0
1204	0	943	970	1030	19	21	87	68	27
1164	0	938	944	1031	16	1	93	77	6
1011	0	953	971	1035	23	1	82	59	18
1055	0	1043	1043	1075	25	1	32	7	0
1165	0	1056	1067	1079	6	2	23	17	11
1205	0	1046	1062	1118	22	20	72	50	16
1012	0	1087	1087	1139	19	30	52	33	0
1013	0	1112	1129	1140	6	1	28	22	17
1206	0	1145	1147	1148	1	0	3	2	2
1014	0	1144	1144	1175	11	20	31	20	0
1166	0	1216	1224	1234	10	0	18	8	8
1110	0	1098	1118	1238	60	46	140	80	20
1056	0	1237	1238	1254	16	0	17	1	1
1057	0	1244	1254	1287	23	6	43	20	10
1111	0	1270	1270	1290	10	2	20	10	0
1060	0	1298	1317	1329	12	0	31	19	19
1058	0	1281	1290	1331	9	28	50	41	9
1059	0	1291	1297	1355	37	6	64	27	6
1112	0	1323	1331	1388	5	42	65	60	8
1208	0	1392	1392	1413	21	0	21	0	0
1207	0	1377	1377	1423	19	27	46	27	0
1209	0	1425	1425	1487	38	24	62	24	0
1061	0	1517	1517	1534	17	0	17	0	0
1062	0	1548	1548	1571	15	8	23	8	0
1063	0	1606	1606	1685	21	39	79	58	0
1167	0	1650	1650	1687	22	0	37	15	0
