id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
11996	0	0	0	4	4	0	4	0	0
12058	0	0	25	27	2	0	27	25	25
11997	0	19	60	90	30	0	71	41	41
12120	0	0	55	125	40	6	125	85	55
12091	0	91	138	145	7	0	54	47	47
12059	0	97	145	146	1	0	49	48	48
12027	0	0	4	147	22	7	147	125	4
12089	0	0	27	171	52	8	171	119	27
12121	0	151	173	192	19	0	41	22	22
12092	0	151	171	227	37	7	76	39	20
12093	0	233	250	252	2	0	19	17	17
12028	0	296	347	394	47	0	98	51	51
12090	0	34	125	414	53	67	380	327	91
12094	0	296	394	447	36	8	151	115	98
12029	0	497	570	636	66	0	139	73	73
11999	0	479	564	644	9	18	165	156	85
12061	0	488	568	688	10	29	200	190	80
12000	0	562	688	717	29	0	155	126	126
12001	0	581	717	752	35	0	171	136	136
12122	0	611	752	779	27	0	168	141	141
12002	0	639	779	798	19	0	159	140	140
12062	0	664	805	856	35	6	192	157	141
12030	0	666	807	873	21	17	207	186	141
12064	0	786	883	887	4	0	101	97	97
12101	0	853	912	926	14	0	73	59	59
12003	0	663	798	955	16	139	292	276	135
12065	0	910	955	960	5	0	50	45	45
12063	0	717	873	985	44	36	268	224	156
12066	0	967	1075	1087	12	0	120	108	108
12123	0	943	1029	1118	27	21	175	148	86
12103	0	1056	1153	1183	9	2	127	118	97
12124	0	1046	1146	1209	33	20	163	130	100
12008	0	1112	1225	1237	8	1	125	117	113
12125	0	1145	1237	1238	1	0	93	92	92
12104	0	1216	1238	1252	14	0	36	22	22
12032	0	1237	1252	1276	24	0	39	15	15
12009	0	1144	1232	1288	16	20	144	128	88
12036	0	1298	1367	1385	18	0	87	69	69
12068	0	1270	1308	1390	15	2	120	105	38
12034	0	1281	1318	1394	13	28	113	100	37
12127	0	1392	1411	1442	31	0	50	19	19
12069	0	1323	1390	1444	8	42	121	113	67
12099	0	700	811	1473	14	3	773	759	111
12126	0	1377	1394	1488	28	27	111	83	17
12097	0	467	550	1528	54	17	1061	1007	83
12037	0	1517	1528	1553	25	0	36	11	11
12004	0	910	935	1568	36	50	658	622	25
12038	0	1548	1553	1591	22	8	43	21	5
12007	0	1087	1156	1634	28	30	547	519	69
12033	0	1244	1288	1648	34	6	404	370	44
12005	0	929	985	1658	32	5	729	697	56
12105	0	1650	1658	1690	32	0	40	8	8
