id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
416	0	0	0	4	4	0	4	0	0
430	0	0	25	27	2	0	27	25	25
417	0	19	60	90	30	0	71	41	41
444	0	0	55	125	40	6	125	85	55
439	0	91	138	145	7	0	54	47	47
431	0	97	145	146	1	0	49	48	48
423	0	0	4	147	22	7	147	125	4
437	0	0	27	171	52	8	171	119	27
445	0	151	173	192	19	0	41	22	22
440	0	151	171	227	37	7	76	39	20
441	0	233	250	252	2	0	19	17	17
424	0	296	347	394	47	0	98	51	51
438	0	34	125	414	53	67	380	327	91
442	0	296	394	447	36	8	151	115	98
418	0	255	255	503	40	19	248	208	0
425	0	497	506	572	66	0	75	9	9
433	0	488	493	577	10	29	89	79	5
419	0	479	489	582	9	18	103	94	10
420	0	562	582	611	29	0	49	20	20
421	0	581	611	646	35	0	65	30	30
446	0	611	646	673	27	0	62	35	35
422	0	639	673	692	19	0	53	34	34
443	0	403	447	725	69	5	322	253	44
434	0	664	692	758	35	6	94	59	28
426	0	666	694	775	21	17	109	88	28
432	0	255	261	801	72	33	546	474	6
436	0	786	801	805	4	0	19	15	15
435	0	717	775	863	44	36	146	102	58
447	0	943	943	991	27	21	48	21	0
427	0	1043	1043	1087	37	1	44	7	0
448	0	1046	1071	1124	33	20	78	45	25
449	0	1145	1145	1146	1	0	1	0	0
428	0	1237	1237	1261	24	0	24	0	0
429	0	1244	1261	1301	34	6	57	23	17
450	0	1377	1377	1432	28	27	55	27	0
0	0	0	0	1432	6066	0	1432	-4634	0
