id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1126	0	0	0	4	4	0	4	0	0
1148	0	0	25	27	2	0	27	25	25
1127	0	19	60	90	30	0	71	41	41
1137	0	0	4	91	22	7	91	69	4
1159	0	0	27	128	52	8	128	76	27
1170	0	0	55	163	40	6	163	123	55
1161	0	91	163	170	7	0	79	72	72
1149	0	97	170	171	1	0	74	73	73
1171	0	151	196	215	19	0	64	45	45
1162	0	151	194	250	37	7	99	62	43
1163	0	233	250	252	2	0	19	17	17
1160	0	34	91	269	53	67	235	182	57
1138	0	296	361	408	47	0	112	65	65
1128	0	255	269	419	40	19	164	124	14
1150	0	255	275	435	72	33	180	108	20
1164	0	296	408	571	36	8	275	239	112
1165	0	403	435	616	69	5	213	144	32
1139	0	497	618	684	66	0	187	121	121
1166	0	410	477	725	63	13	315	252	67
1130	0	562	725	754	29	0	192	163	163
1131	0	581	754	789	35	0	208	173	173
1167	0	467	571	829	54	17	362	308	104
1129	0	479	585	834	9	18	355	346	106
1172	0	611	834	861	27	0	250	223	223
1132	0	639	864	883	19	0	244	225	225
1168	0	513	684	927	48	10	414	366	171
1154	0	786	927	931	4	0	145	141	141
1151	0	488	616	936	10	29	448	438	128
1152	0	664	890	969	35	6	305	270	226
1155	0	910	980	985	5	0	75	70	70
1169	0	700	896	987	14	3	287	273	196
1140	0	666	892	1004	21	17	338	317	226
1156	0	967	1069	1081	12	0	114	102	102
1133	0	663	883	1107	16	139	444	428	220
1135	0	929	1004	1117	32	5	188	156	75
1153	0	717	908	1189	44	36	472	428	191
1136	0	953	1036	1191	35	1	238	203	83
1134	0	910	969	1215	36	50	305	269	59
1175	0	1145	1215	1216	1	0	71	70	70
1173	0	943	1035	1230	27	21	287	260	92
1141	0	1043	1129	1239	37	1	196	159	86
1174	0	1046	1157	1265	33	20	219	186	111
1142	0	1237	1265	1289	24	0	52	28	28
1146	0	1298	1376	1394	18	0	96	78	78
1143	0	1244	1289	1408	34	6	164	130	45
1158	0	1270	1317	1448	15	2	178	163	47
1144	0	1281	1327	1450	13	28	169	156	46
1145	0	1291	1338	1480	55	6	189	134	47
1177	0	1392	1480	1511	31	0	119	88	88
1176	0	1377	1450	1577	28	27	200	172	73
1147	0	1517	1577	1602	25	0	85	60	60
1157	0	1098	1191	1632	88	46	534	446	93
1178	0	1425	1511	1643	57	24	218	161	86
1179	0	1943	1943	1996	51	2	53	2	0
1180	0	1970	1996	2114	50	68	144	94	26
0	0	0	0	2114	10720	0	2114	-8606	0
