id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
27481	0	0	0	4	4	0	4	0	0
27575	0	0	24	26	2	0	26	24	24
27482	0	19	51	123	30	0	104	74	32
27528	0	0	4	124	22	7	124	102	4
27624	0	91	124	131	7	0	40	33	33
27576	0	97	131	132	1	0	35	34	34
27669	0	0	46	187	40	6	187	147	46
27670	0	151	189	208	19	0	57	38	38
27622	0	0	26	212	52	8	212	160	26
27626	0	233	235	237	2	0	4	2	2
27625	0	151	187	252	37	7	101	64	36
27623	0	34	72	280	53	67	246	193	38
27483	0	255	255	417	40	19	162	122	0
27529	0	296	320	438	47	0	142	95	24
27627	0	296	340	471	36	8	175	139	44
27577	0	255	261	507	72	33	252	180	6
27484	0	479	541	657	9	18	178	169	62
27630	0	467	527	796	54	17	329	275	60
27487	0	639	796	815	19	0	176	157	157
27578	0	488	545	820	10	29	332	322	57
27485	0	562	632	829	29	0	267	238	70
27486	0	581	677	858	35	0	277	242	96
27631	0	513	587	909	48	10	396	348	74
27671	0	611	736	916	27	0	305	278	125
27628	0	403	438	923	69	5	520	451	35
27581	0	786	923	927	4	0	141	137	137
27634	0	853	967	981	14	0	128	114	114
27629	0	410	471	983	63	13	573	510	61
27531	0	666	838	1000	21	17	334	313	172
27632	0	700	858	1002	14	3	302	288	158
27530	0	497	567	1017	66	0	520	454	70
27582	0	910	1028	1033	5	0	123	118	118
27583	0	967	1099	1111	12	0	144	132	132
27579	0	664	836	1124	35	6	460	425	172
27488	0	663	829	1133	16	139	470	454	166
27633	0	842	927	1217	26	5	375	349	85
27674	0	1145	1277	1278	1	0	133	132	132
27580	0	717	870	1283	44	36	566	522	153
27490	0	929	1033	1301	32	5	372	340	104
27636	0	1056	1182	1307	9	2	251	242	126
27635	0	938	1053	1329	24	1	391	367	115
27489	0	910	1017	1337	36	50	427	391	107
27637	0	1216	1337	1351	14	0	135	121	121
27672	0	943	1073	1365	27	21	422	395	130
27491	0	953	1079	1408	35	1	455	420	126
27493	0	1112	1266	1419	8	1	307	299	154
27532	0	1043	1153	1459	37	1	416	379	110
27494	0	1144	1273	1479	16	20	335	319	129
27537	0	1298	1479	1497	18	0	199	181	181
27673	0	1046	1173	1505	33	20	459	426	127
27533	0	1237	1365	1522	24	0	285	261	128
27534	0	1244	1386	1556	34	6	312	278	142
27492	0	1087	1217	1563	28	30	476	448	130
27585	0	1270	1408	1568	15	2	298	283	138
27535	0	1281	1419	1608	13	28	327	314	138
27676	0	1392	1522	1663	31	0	271	240	130
27675	0	1377	1505	1678	28	27	301	273	128
27536	0	1291	1430	1710	55	6	419	364	139
27538	0	1517	1632	1750	25	0	233	208	115
27586	0	1323	1497	1752	8	42	429	421	174
27541	0	1700	1761	1772	11	0	72	61	61
27638	0	1650	1725	1890	32	0	240	208	75
27539	0	1548	1678	1908	22	8	360	338	130
27542	0	1701	1772	1909	18	7	208	190	71
27640	0	1741	1861	1975	33	5	234	201	120
27677	0	1425	1568	1981	57	24	556	499	143
27587	0	1717	1809	2010	22	44	293	271	92
27540	0	1606	1692	2012	31	39	406	375	86
27584	0	1098	1237	2017	88	46	919	831	139
27588	0	1874	1955	2028	15	8	154	139	81
27543	0	1971	2035	2041	6	0	70	64	64
27639	0	1724	1813	2059	39	50	335	296	89
27641	0	2043	2081	2084	3	0	41	38	38
27544	0	2141	2189	2194	5	0	53	48	48
27495	0	1760	1890	2204	54	22	444	390	130
27678	0	1943	1981	2214	51	2	271	220	38
27496	0	2192	2234	2254	20	0	62	42	42
27682	0	2097	2168	2256	7	19	159	152	71
27680	0	1978	2041	2260	28	39	282	254	63
27681	0	1990	2059	2293	60	6	303	243	69
27683	0	2260	2313	2322	9	0	62	53	53
27679	0	1970	2028	2354	50	68	384	334	58
27546	0	2296	2362	2380	18	0	84	66	66
27497	0	2223	2260	2396	23	29	173	150	37
27589	0	2321	2400	2404	4	0	83	79	79
27684	0	2266	2322	2417	22	10	151	129	56
27499	0	2279	2354	2475	16	8	196	180	75
27498	0	2274	2349	2528	39	9	254	215	75
27500	0	2448	2528	2547	19	0	99	80	80
27685	0	2273	2331	2603	54	17	330	276	58
27642	0	2386	2475	2616	22	7	230	208	89
27643	0	2396	2484	2648	2	10	252	250	88
27688	0	2526	2664	2683	19	0	157	138	138
27548	0	2531	2683	2822	18	2	291	273	152
27501	0	2558	2697	2824	5	2	266	261	139
27645	0	2713	2824	2830	6	0	117	111	111
27547	0	2362	2437	2854	47	25	492	445	75
27686	0	2462	2567	2868	49	3	406	357	105
27590	0	2741	2868	2871	3	0	130	127	127
27549	0	2676	2798	2946	31	0	270	239	122
27503	0	2849	2946	2956	10	0	107	97	97
27502	0	2724	2850	2959	4	5	235	231	126
27644	0	2436	2490	3001	57	109	565	508	54
27689	0	2600	2732	3013	52	0	413	361	132
27691	0	2792	2895	3037	27	0	245	218	103
27550	0	2734	2854	3094	24	12	360	336	120
27647	0	2981	3094	3111	17	0	130	113	113
27687	0	2495	2627	3159	66	11	664	598	132
27593	0	2982	3111	3328	25	0	346	321	129
27646	0	2716	2830	3337	67	39	621	554	114
27545	0	2241	2293	3398	99	59	1157	1058	52
27648	0	3066	3219	3408	15	14	342	327	153
27591	0	2938	3059	3414	45	4	476	431	121
27551	0	3084	3247	3416	18	3	332	314	163
27693	0	3309	3452	3469	17	0	160	143	143
27649	0	3185	3341	3497	18	3	312	294	156
27506	0	3367	3497	3502	5	0	135	130	130
27690	0	2785	2892	3522	83	27	737	654	107
27554	0	3435	3581	3589	8	0	154	146	146
27692	0	3107	3283	3628	29	16	521	492	176
27598	0	3485	3668	3673	5	0	188	183	183
27553	0	3341	3482	3677	7	9	336	329	141
27592	0	2957	3078	3679	50	44	722	672	121
27507	0	3533	3699	3711	12	0	178	166	166
27595	0	3218	3370	3721	50	0	503	453	152
27599	0	3552	3722	3731	9	0	179	170	170
27650	0	3432	3565	3763	33	3	331	298	133
27505	0	3228	3398	3789	15	61	561	546	170
27594	0	3051	3159	3804	50	109	753	703	108
27696	0	3620	3804	3809	5	0	189	184	184
27651	0	3454	3641	3868	26	10	414	388	187
27694	0	3497	3673	3949	7	26	452	445	176
27596	0	3413	3542	4001	51	30	588	537	129
27508	0	3611	3789	4003	4	4	392	388	178
27597	0	3461	3648	4126	38	19	665	627	187
27552	0	3309	3432	4139	66	28	830	764	123
27655	0	3958	4139	4140	1	0	182	181	181
27557	0	3733	3960	4154	23	5	421	398	227
27602	0	3731	3949	4207	23	26	476	453	218
27652	0	3741	3975	4217	20	8	476	456	234
27695	0	3605	3763	4239	29	31	634	605	158
27504	0	3102	3263	4275	89	27	1173	1084	161
27558	0	4114	4319	4320	1	0	206	205	205
27654	0	3854	4065	4331	13	69	477	464	211
27555	0	3525	3679	4371	57	39	846	789	154
27698	0	3678	3929	4385	38	72	707	669	251
27509	0	3797	4003	4439	56	10	642	586	206
27559	0	4137	4322	4613	7	23	476	469	185
27656	0	4157	4331	4627	25	11	470	445	174
27699	0	4158	4342	4635	18	18	477	459	184
27606	0	4383	4635	4639	4	0	256	252	252
27608	0	4397	4648	4656	8	0	259	251	251
27658	0	4408	4676	4683	7	0	275	268	268
27556	0	3544	3721	4715	35	77	1171	1136	177
27561	0	4421	4715	4720	5	0	299	294	294
27657	0	4214	4385	4723	18	27	509	491	171
27513	0	4456	4723	4743	20	0	287	267	267
27510	0	4045	4239	4764	10	13	719	709	194
27603	0	4059	4264	4797	29	10	738	709	205
27604	0	4086	4275	4813	34	2	727	693	189
27660	0	4577	4854	4861	7	0	284	277	277
27701	0	4330	4557	4878	37	0	548	511	227
27511	0	4171	4356	4930	21	22	759	738	185
27702	0	4400	4656	4957	27	0	557	530	256
27609	0	4701	4977	4982	5	0	281	276	276
27659	0	4419	4692	5015	33	0	596	563	273
27710	0	4751	5049	5062	13	0	311	298	298
27705	0	4510	4801	5143	20	12	633	613	291
27706	0	4523	4817	5148	6	4	625	619	294
27562	0	4519	4813	5155	11	8	636	625	294
27704	0	4508	4797	5162	11	27	654	643	289
27605	0	4291	4517	5170	48	0	879	831	226
27611	0	4846	5170	5181	11	0	335	324	324
27600	0	3661	3868	5226	95	47	1565	1470	207
27697	0	3626	3829	5232	77	67	1606	1529	203
27560	0	4349	4597	5251	46	1	902	856	248
27607	0	4385	4639	5262	31	6	877	846	254
27512	0	4412	4683	5316	30	9	904	874	271
27700	0	4245	4439	5354	66	1	1109	1043	194
27662	0	4777	5115	5386	2	9	609	607	338
27653	0	3810	4030	5409	76	19	1599	1523	220
27711	0	5142	5409	5414	5	0	272	267	267
27614	0	5174	5434	5437	3	0	263	260	260
27703	0	4489	4770	5474	30	89	985	955	281
27707	0	4550	4838	5479	25	21	929	904	288
27615	0	5239	5479	5491	12	0	252	240	240
27601	0	3662	3888	5506	79	94	1844	1765	226
27661	0	4700	4957	5531	38	13	831	793	257
27567	0	5295	5531	5540	9	0	245	236	236
27612	0	4997	5275	5550	30	0	553	523	278
