id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2676	0	0	0	4	4	0	4	0	0
2706	0	0	25	27	2	0	27	25	25
2677	0	19	60	90	30	0	71	41	41
2736	0	0	55	125	40	6	125	85	55
2723	0	91	138	145	7	0	54	47	47
2707	0	97	145	146	1	0	49	48	48
2691	0	0	4	147	22	7	147	125	4
2721	0	0	27	171	52	8	171	119	27
2737	0	151	173	192	19	0	41	22	22
2724	0	151	171	227	37	7	76	39	20
2725	0	233	250	252	2	0	19	17	17
2692	0	296	347	394	47	0	98	51	51
2722	0	34	125	414	53	67	380	327	91
2726	0	296	394	447	36	8	151	115	98
2693	0	497	570	636	66	0	139	73	73
2679	0	479	564	644	9	18	165	156	85
2709	0	488	568	688	10	29	200	190	80
2680	0	562	688	717	29	0	155	126	126
2681	0	581	717	752	35	0	171	136	136
2738	0	611	752	779	27	0	168	141	141
2682	0	639	779	798	19	0	159	140	140
2710	0	664	805	856	35	6	192	157	141
2694	0	666	807	873	21	17	207	186	141
2712	0	786	883	887	4	0	101	97	97
2733	0	853	912	926	14	0	73	59	59
2683	0	663	798	955	16	139	292	276	135
2713	0	910	955	960	5	0	50	45	45
2711	0	717	873	985	44	36	268	224	156
2714	0	967	1075	1087	12	0	120	108	108
2739	0	943	1029	1118	27	21	175	148	86
2735	0	1056	1153	1183	9	2	127	118	97
2740	0	1046	1146	1209	33	20	163	130	100
2688	0	1112	1225	1237	8	1	125	117	113
2741	0	1145	1237	1238	1	0	93	92	92
2696	0	1237	1238	1262	24	0	25	1	1
2689	0	1144	1232	1274	16	20	130	114	88
2700	0	1298	1353	1371	18	0	73	55	55
2716	0	1270	1294	1376	15	2	106	91	24
2698	0	1281	1304	1380	13	28	99	86	23
2743	0	1392	1397	1428	31	0	36	5	5
2717	0	1323	1376	1430	8	42	107	99	53
2731	0	700	811	1459	14	3	759	745	111
2742	0	1377	1380	1474	28	27	97	69	3
2729	0	467	550	1514	54	17	1047	993	83
2684	0	910	935	1522	36	50	612	576	25
2701	0	1517	1522	1547	25	0	30	5	5
2687	0	1087	1156	1613	28	30	526	498	69
2702	0	1548	1555	1619	22	8	71	49	7
2697	0	1244	1274	1634	34	6	390	356	30
2685	0	929	985	1644	32	5	715	683	56
2734	0	938	1007	1646	24	1	708	684	69
2678	0	255	255	1654	40	19	1399	1359	0
2732	0	842	887	1663	26	5	821	795	45
2703	0	1606	1619	1710	31	39	104	73	13
2704	0	1700	1710	1721	11	0	21	10	10
2695	0	1043	1118	1751	37	1	708	671	75
2705	0	1701	1721	1752	18	7	51	33	20
2686	0	953	1030	1754	35	1	801	766	77
2744	0	1425	1430	1759	57	24	334	277	5
2715	0	1098	1209	1809	88	46	711	623	111
2730	0	513	644	1818	48	10	1305	1257	131
2718	0	1717	1738	1828	22	44	111	89	21
2699	0	1291	1315	1845	55	6	554	499	24
2690	0	1760	1792	1890	54	22	130	76	32
2719	0	1874	1876	1901	15	8	27	12	2
2727	0	403	447	1928	69	5	1525	1456	44
2708	0	255	261	1944	72	33	1689	1617	6
2728	0	410	489	1967	63	13	1557	1494	79
2745	0	1943	1944	1997	51	2	54	3	1
2748	0	1990	2011	2115	60	6	125	65	21
2747	0	1978	2004	2137	28	39	159	131	26
2746	0	1970	1997	2141	50	68	171	121	27
2749	0	2097	2119	2145	7	19	48	41	22
2750	0	2260	2260	2269	9	0	9	0	0
2720	0	2321	2321	2325	4	0	4	0	0
0	0	0	0	2325	15644	0	2325	-13319	0
