id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
311	0	0	0	4	4	0	4	0	0
325	0	0	77	79	2	0	79	77	77
318	0	0	0	92	22	7	92	70	0
334	0	91	93	117	7	0	26	19	2
326	0	97	117	118	1	0	21	20	20
339	0	0	19	156	40	6	156	116	19
340	0	151	156	175	19	0	24	5	5
312	1	19	30	216	30	0	197	167	11
335	1	151	151	226	37	7	75	38	0
336	0	233	233	235	2	0	2	0	0
333	1	34	79	249	53	67	215	162	45
313	0	255	255	347	40	19	92	52	0
319	1	296	296	393	47	0	97	50	0
337	1	296	328	426	36	8	130	94	32
332	1	0	30	474	52	8	474	422	30
314	0	479	479	506	9	18	27	18	0
328	0	488	488	527	10	29	39	29	0
315	0	562	562	611	29	0	49	20	0
317	0	639	639	658	19	0	19	0	0
341	1	611	611	671	27	0	60	33	0
321	0	666	666	704	21	17	38	17	0
329	0	664	664	732	35	6	68	33	0
320	1	497	497	751	66	0	254	188	0
316	1	581	581	758	35	0	177	142	0
331	0	786	786	790	4	0	4	0	0
330	0	717	717	801	44	36	84	40	0
327	2	255	255	803	72	33	548	476	0
338	3	403	403	837	69	5	434	365	0
342	0	943	943	991	27	21	48	21	0
322	0	1043	1043	1108	37	1	65	28	0
343	1	1046	1046	1113	33	20	67	34	0
344	0	1145	1145	1146	1	0	1	0	0
324	0	1244	1244	1284	34	6	40	6	0
323	0	1237	1237	1295	24	0	58	34	0
345	0	1377	1377	1432	28	27	55	27	0
0	0	0	0	1432	4818	0	1432	-3386	0
