id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3846	0	0	0	4	4	0	4	0	0
3882	0	0	24	26	2	0	26	24	24
3847	0	19	51	123	30	0	104	74	32
3864	0	0	4	124	22	7	124	102	4
3902	0	91	124	131	7	0	40	33	33
3883	0	97	131	132	1	0	35	34	34
3918	0	0	46	187	40	6	187	147	46
3919	0	151	189	208	19	0	57	38	38
3900	0	0	26	212	52	8	212	160	26
3904	0	233	235	237	2	0	4	2	2
3903	0	151	187	252	37	7	101	64	36
3901	0	34	72	280	53	67	246	193	38
3848	0	255	255	417	40	19	162	122	0
3865	0	296	320	438	47	0	142	95	24
3905	0	296	340	471	36	8	175	139	44
3884	0	255	261	507	72	33	252	180	6
3849	0	479	541	657	9	18	178	169	62
3908	0	467	527	796	54	17	329	275	60
3852	0	639	796	815	19	0	176	157	157
3885	0	488	545	820	10	29	332	322	57
3850	0	562	632	829	29	0	267	238	70
3851	0	581	677	858	35	0	277	242	96
3909	0	513	587	909	48	10	396	348	74
3920	0	611	736	916	27	0	305	278	125
3906	0	403	438	923	69	5	520	451	35
3888	0	786	923	927	4	0	141	137	137
3912	0	853	967	981	14	0	128	114	114
3907	0	410	471	983	63	13	573	510	61
3867	0	666	838	1000	21	17	334	313	172
3910	0	700	858	1002	14	3	302	288	158
3866	0	497	567	1017	66	0	520	454	70
3889	0	910	1028	1033	5	0	123	118	118
3890	0	967	1099	1111	12	0	144	132	132
3886	0	664	836	1124	35	6	460	425	172
3853	0	663	829	1133	16	139	470	454	166
3911	0	842	927	1217	26	5	375	349	85
3923	0	1145	1277	1278	1	0	133	132	132
3887	0	717	870	1283	44	36	566	522	153
3855	0	929	1033	1301	32	5	372	340	104
3914	0	1056	1182	1307	9	2	251	242	126
3913	0	938	1053	1329	24	1	391	367	115
3854	0	910	1017	1337	36	50	427	391	107
3915	0	1216	1337	1351	14	0	135	121	121
3921	0	943	1073	1365	27	21	422	395	130
3856	0	953	1079	1408	35	1	455	420	126
3858	0	1112	1266	1419	8	1	307	299	154
3868	0	1043	1153	1459	37	1	416	379	110
3859	0	1144	1273	1479	16	20	335	319	129
3873	0	1298	1479	1497	18	0	199	181	181
3922	0	1046	1173	1505	33	20	459	426	127
3869	0	1237	1365	1522	24	0	285	261	128
3870	0	1244	1386	1556	34	6	312	278	142
3857	0	1087	1217	1563	28	30	476	448	130
3892	0	1270	1408	1568	15	2	298	283	138
3871	0	1281	1419	1608	13	28	327	314	138
3925	0	1392	1522	1663	31	0	271	240	130
3924	0	1377	1505	1678	28	27	301	273	128
3872	0	1291	1430	1710	55	6	419	364	139
3874	0	1517	1632	1750	25	0	233	208	115
3893	0	1323	1497	1752	8	42	429	421	174
3877	0	1700	1761	1772	11	0	72	61	61
3916	0	1650	1725	1873	32	0	223	191	75
3875	0	1548	1678	1891	22	8	343	321	130
3878	0	1701	1772	1892	18	7	191	173	71
3926	0	1425	1568	1948	57	24	523	466	143
3894	0	1717	1809	1957	22	44	240	218	92
3876	0	1606	1692	1959	31	39	353	322	86
3891	0	1098	1237	1964	88	46	866	778	139
3895	0	1874	1938	1995	15	8	121	106	64
3917	0	1724	1813	2026	39	50	302	263	89
3879	0	1971	2033	2039	6	0	68	62	62
3860	0	1760	1873	2129	54	22	369	315	113
3927	0	1943	1964	2152	51	2	209	158	21
3880	0	2141	2169	2174	5	0	33	28	28
3931	0	2097	2152	2200	7	19	103	96	55
3929	0	1978	2039	2204	28	39	226	198	61
3861	0	2192	2204	2224	20	0	32	12	12
3930	0	1990	2047	2241	60	6	251	191	57
3928	0	1970	2026	2281	50	68	311	261	56
3932	0	2260	2281	2290	9	0	30	21	21
3862	0	2223	2250	2338	23	29	115	92	27
3933	0	2266	2290	2351	22	10	85	63	24
3896	0	2321	2351	2355	4	0	34	30	30
3863	0	2274	2317	2418	39	9	144	105	43
3934	0	2273	2299	2445	54	17	172	118	26
3935	0	2462	2462	2531	49	3	69	20	0
3881	0	2241	2257	2566	99	59	325	226	16
3897	0	2741	2741	2744	3	0	3	0	0
3898	0	2938	2938	3018	45	4	80	35	0
3899	0	2957	2957	3060	50	44	103	53	0
0	0	0	0	3060	23033	0	3060	-19973	0
