id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
741	0	0	0	4	4	0	4	0	0
759	0	0	4	6	2	0	6	4	4
750	0	0	11	61	22	7	61	39	11
768	0	0	32	98	52	8	98	46	32
760	0	97	98	99	1	0	2	1	1
770	0	91	99	106	7	0	15	8	8
742	0	19	129	159	30	0	140	110	110
778	0	151	161	180	19	0	29	10	10
769	0	34	61	197	53	67	163	110	27
777	0	0	6	232	40	6	232	192	6
771	0	151	159	267	37	7	116	79	8
772	0	233	267	269	2	0	36	34	34
751	0	296	312	359	47	0	63	16	16
743	0	255	271	367	40	19	112	72	16
773	0	296	309	400	36	8	104	68	13
761	0	255	269	535	72	33	280	208	14
744	0	479	498	540	9	18	61	52	19
762	0	488	496	545	10	29	57	47	8
774	0	403	454	572	69	5	169	100	51
745	0	562	572	601	29	0	39	10	10
746	0	581	601	636	35	0	55	20	20
779	0	611	636	663	27	0	52	25	25
747	0	639	663	682	19	0	43	24	24
763	0	664	682	728	35	6	64	29	18
753	0	666	684	755	21	17	89	68	18
776	0	467	505	804	54	17	337	283	38
765	0	786	804	808	4	0	22	18	18
764	0	717	728	833	44	36	116	72	11
748	0	663	688	903	16	139	240	224	25
752	0	497	903	969	66	0	472	406	406
775	0	410	833	972	63	13	562	499	423
766	0	910	972	977	5	0	67	62	62
767	0	967	988	1000	12	0	33	21	21
780	0	943	969	1058	27	21	115	88	26
749	0	910	977	1073	36	50	163	127	67
781	0	1046	1058	1127	33	20	81	48	12
754	0	1043	1073	1136	37	1	93	56	30
782	0	1145	1145	1146	1	0	1	0	0
755	0	1237	1237	1261	24	0	24	0	0
756	0	1244	1261	1306	34	6	62	28	17
757	0	1281	1281	1346	13	28	65	52	0
758	0	1291	1306	1367	55	6	76	21	15
784	0	1392	1392	1423	31	0	31	0	0
783	0	1377	1377	1438	28	27	61	33	0
785	0	1425	1438	1519	57	24	94	37	13
0	0	0	0	1519	8013	0	1519	-6494	0
