id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
216	0	0	0	4	4	0	4	0	0
228	0	0	24	26	2	0	26	24	24
217	0	19	51	123	30	0	104	74	32
222	0	0	4	124	22	7	124	102	4
236	0	91	124	131	7	0	40	33	33
229	0	97	131	132	1	0	35	34	34
240	0	0	46	187	40	6	187	147	46
241	0	151	189	208	19	0	57	38	38
234	0	0	26	212	52	8	212	160	26
238	0	233	235	237	2	0	4	2	2
237	0	151	187	252	37	7	101	64	36
235	0	34	72	280	53	67	246	193	38
218	0	255	255	417	40	19	162	122	0
223	0	296	320	438	47	0	142	95	24
239	0	296	340	451	36	8	155	119	44
230	0	255	261	467	72	33	212	140	6
219	0	479	479	522	9	18	43	34	0
231	0	488	488	547	10	29	59	49	0
224	0	497	497	593	66	0	96	30	0
220	0	562	567	622	29	0	60	31	5
221	0	581	593	657	35	0	76	41	12
242	0	611	622	664	27	0	53	26	11
225	0	666	666	709	21	17	43	22	0
232	0	664	664	722	35	6	58	23	0
233	0	717	722	802	44	36	85	41	5
243	0	943	943	991	27	21	48	21	0
226	0	1043	1043	1088	37	1	45	8	0
244	0	1046	1063	1116	33	20	70	37	17
245	0	1145	1145	1146	1	0	1	0	0
227	0	1237	1237	1261	24	0	24	0	0
0	0	0	0	1261	3587	0	1261	-2326	0
