id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5001	0	0	0	18	18	0	18	0	0
5101	0	0	127	133	6	0	133	127	127
5002	0	19	305	465	160	0	446	286	286
5153	0	91	532	565	33	0	474	441	441
5102	0	97	565	570	5	0	473	468	468
5051	0	0	18	573	112	7	573	461	18
5202	0	151	581	682	101	0	531	430	430
5155	0	233	682	689	7	0	456	449	449
5151	0	0	133	853	276	8	853	577	133
5052	0	296	853	1101	248	0	805	557	557
5201	0	0	282	1296	207	6	1296	1089	282
5053	0	497	1938	2286	348	0	1789	1441	1441
5005	0	562	2612	2764	152	0	2202	2050	2050
5006	0	581	2764	2951	187	0	2370	2183	2183
5154	0	151	573	3135	192	7	2984	2792	422
5203	0	611	3135	3277	142	0	2666	2524	2524
5007	0	639	3277	3374	97	0	2735	2638	2638
5107	0	786	3968	3987	19	0	3201	3182	3182
5163	0	853	4118	4191	73	0	3338	3265	3265
5108	0	910	4246	4270	24	0	3360	3336	3336
5109	0	967	4678	4741	63	0	3774	3711	3711
5156	0	296	1101	5332	183	8	5036	4853	805
5206	0	1145	5353	5358	5	0	4213	4208	4208
5166	0	1216	5358	5433	75	0	4217	4142	4142
5056	0	1237	5433	5557	124	0	4320	4196	4196
5060	0	1298	5967	6059	92	0	4761	4669	4669
5208	0	1392	6136	6297	161	0	4905	4744	4744
5061	0	1517	6437	6566	129	0	5049	4920	4920
5157	0	403	1296	6708	364	5	6305	5941	893
5167	0	1650	6751	6922	171	0	5272	5101	5101
5064	0	1700	6922	6981	59	0	5281	5222	5222
5158	0	410	1518	7395	332	13	6985	6653	1108
5159	0	467	1841	7627	283	17	7160	6877	1374
5004	0	479	1911	7776	42	18	7297	7255	1432
5066	0	1971	7813	7843	30	0	5872	5842	5842
5170	0	2043	7881	7895	14	0	5852	5838	5838
5067	0	2141	7921	7946	25	0	5805	5780	5780
5016	0	2192	7946	8053	107	0	5861	5754	5754
5215	0	2260	8211	8259	48	0	5999	5951	5951
5069	0	2296	8442	8534	92	0	6238	6146	6146
5115	0	2321	8534	8552	18	0	6231	6213	6213
5020	0	2448	8761	8862	101	0	6414	6313	6313
5160	0	513	2286	9323	252	10	8810	8558	1773
5220	0	2526	9323	9420	97	0	6894	6797	6797
5221	0	2600	9509	9783	274	0	7183	6909	6909
5152	0	34	465	9869	273	67	9835	9562	431
0	0	0	0	10032	56430	0	10032	-46398	0
