id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6001	0	0	0	18	18	0	18	0	0
6101	0	0	38	44	6	0	44	38	38
6102	0	97	144	149	5	0	52	47	47
6153	0	91	124	233	33	0	142	109	33
6155	0	233	253	260	7	0	27	20	20
6107	0	786	790	809	19	0	23	4	4
6104	0	488	505	832	45	29	344	299	17
6004	0	479	488	837	42	18	358	316	9
6206	0	1145	1186	1191	5	0	46	41	41
6108	0	910	933	1216	24	0	306	282	23
6112	0	1323	1369	1481	32	42	158	126	46
6165	0	1056	1094	1493	44	2	437	393	38
6013	0	1112	1146	1509	35	1	397	362	34
6066	0	1971	1993	2048	30	0	77	47	22
6170	0	2043	2068	2082	14	0	39	25	25
6067	0	2141	2158	2183	25	0	42	17	17
6214	0	2097	2112	2189	32	19	92	60	15
6115	0	2321	2394	2412	18	0	91	73	73
6172	0	2396	2452	2480	8	10	84	76	56
6021	0	2558	2580	2637	22	2	79	57	22
6022	0	2724	2756	2791	21	5	67	46	32
6116	0	2741	2791	2804	13	0	63	50	50
6174	0	2713	2716	2909	29	0	196	167	3
6028	0	3611	3657	3756	19	4	145	126	46
6226	0	3497	3536	3913	33	26	416	383	39
6026	0	3367	3376	3916	23	0	549	526	9
6124	0	3485	3516	3920	24	0	435	411	31
6228	0	3620	3668	3924	24	0	304	280	48
6076	0	3341	3356	3957	28	9	616	588	15
6184	0	3958	3977	3979	2	0	21	19	19
6077	0	3435	3456	3997	38	0	562	524	21
6081	0	4114	4119	4123	4	0	9	5	5
6082	0	4137	4143	4256	33	23	119	86	6
6132	0	4383	4392	4412	20	0	29	9	9
6191	0	4777	4865	4892	7	9	115	108	88
6238	0	4523	4641	4954	24	4	431	407	118
6084	0	4421	4532	4976	22	0	555	533	111
6135	0	4701	4745	4982	26	0	281	255	44
6030	0	4045	4060	4998	50	13	953	903	15
6187	0	4408	4472	5053	35	0	645	610	64
6140	0	5174	5193	5207	14	0	33	19	19
6243	0	5142	5153	5243	25	0	101	76	11
6197	0	5300	5343	5355	12	0	55	43	43
6092	0	5333	5375	5386	11	0	53	42	42
6087	0	5069	5092	5528	23	34	459	436	23
6089	0	5210	5237	5540	33	24	330	297	27
6189	0	4577	4645	5557	37	0	980	943	68
6236	0	4508	4592	5589	53	27	1081	1028	84
6134	0	4397	4432	5669	40	0	1272	1232	35
6085	0	4519	4621	5685	56	8	1166	1110	102
6192	0	4902	4912	5729	56	27	827	771	10
6147	0	5911	5912	5966	34	0	55	21	1
6145	0	5802	5809	5981	58	19	179	121	7
6245	0	6137	6221	6250	9	20	113	104	84
6043	0	6130	6201	6283	26	0	153	127	71
6094	0	6093	6121	6381	54	49	288	234	28
6183	0	3854	3876	6480	64	69	2626	2562	22
6149	0	6505	6569	6585	16	0	80	64	64
6046	0	6404	6441	6721	41	6	317	276	37
6177	0	3066	3089	6835	74	14	3769	3695	23
6019	0	2279	2334	7035	79	8	4756	4677	55
6049	0	6619	6625	7099	44	0	480	436	6
6125	0	3552	3597	7263	46	0	3711	3665	45
6090	0	5295	5323	7323	47	0	2028	1981	28
6025	0	3228	3249	7335	73	61	4107	4034	21
6215	0	2260	2269	7349	48	0	5089	5041	9
6097	0	6505	6549	7512	67	43	1007	940	44
6023	0	2849	2860	7553	50	0	4704	4654	11
6008	0	663	667	7636	80	139	6973	6893	4
6036	0	5370	5406	7767	49	25	2397	2348	36
6062	0	1548	1549	7968	112	8	6420	6308	1
6144	0	5471	5486	8073	64	73	2602	2538	15
6178	0	3185	3189	8078	90	3	4893	4803	4
6137	0	4846	4867	8146	56	0	3300	3244	21
6111	0	1270	1289	8227	75	2	6957	6882	19
6064	0	1700	1712	8385	59	0	6685	6626	12
6040	0	5806	5829	8455	64	10	2649	2585	23
6113	0	1717	1752	8462	117	44	6745	6628	35
6027	0	3533	3572	8542	60	0	5009	4949	39
6141	0	5239	5243	8562	60	0	3323	3263	4
6114	0	1874	1874	8601	78	8	6727	6649	0
6031	0	4171	4203	8727	105	22	4556	4451	32
6058	0	1281	1309	8957	66	28	7676	7610	28
6181	0	3741	3816	8989	103	8	5248	5145	75
6161	0	700	730	9279	69	3	8579	8510	30
6109	0	967	1034	9765	63	0	8798	8735	67
6128	0	3731	3776	9787	115	26	6056	5941	45
0	0	0	0	10007	67389	0	10007	-57382	0
