id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
501	0	0	0	1	1	0	1	0	0
601	0	0	1	2	1	0	2	1	1
701	0	0	2	12	4	6	12	8	2
551	0	0	3	13	3	7	13	10	3
651	0	0	5	17	4	8	17	13	5
502	0	19	19	21	2	0	2	0	0
653	0	91	91	92	1	0	1	0	0
602	0	97	97	98	1	0	1	0	0
652	0	34	34	106	5	67	72	67	0
702	0	151	152	154	2	0	3	1	1
654	0	151	151	162	4	7	11	7	0
655	0	233	233	234	1	0	1	0	0
503	0	255	255	280	4	19	25	21	0
603	0	255	256	296	7	33	41	34	1
552	0	296	296	300	4	0	4	0	0
656	0	296	300	312	4	8	16	12	4
657	0	403	403	417	5	5	14	9	0
658	0	410	410	429	6	13	19	13	0
659	0	467	467	488	4	17	21	17	0
553	0	497	497	502	5	0	5	0	0
504	0	479	479	503	2	18	24	22	0
604	0	488	488	520	3	29	32	29	0
660	0	513	513	527	4	10	14	10	0
505	0	562	562	564	2	0	2	0	0
506	0	581	581	584	3	0	3	0	0
703	0	611	611	613	2	0	2	0	0
507	0	639	639	641	2	0	2	0	0
605	0	664	664	674	4	6	10	6	0
554	0	666	666	686	3	17	20	17	0
661	0	700	700	705	2	3	5	3	0
606	0	717	717	757	4	36	40	36	0
607	0	786	786	787	1	0	1	0	0
508	0	663	663	804	2	139	141	139	0
662	0	842	842	850	3	5	8	5	0
663	0	853	853	854	1	0	1	0	0
608	0	910	911	912	1	0	2	1	1
510	0	929	929	937	3	5	8	5	0
664	0	938	938	942	3	1	4	1	0
511	0	953	953	958	4	1	5	1	0
509	0	910	910	964	4	50	54	50	0
704	0	943	943	967	3	21	24	21	0
609	0	967	967	968	1	0	1	0	0
555	0	1043	1043	1048	3	1	5	2	0
665	0	1056	1056	1060	2	2	4	2	0
705	0	1046	1046	1069	3	20	23	20	0
513	0	1112	1112	1115	2	1	3	1	0
512	0	1087	1087	1120	3	30	33	30	0
706	0	1145	1145	1146	1	0	1	0	0
610	0	1098	1098	1154	9	46	56	47	0
514	0	1144	1144	1166	2	20	22	20	0
666	0	1216	1216	1217	1	0	1	0	0
556	0	1237	1237	1239	2	0	2	0	0
557	0	1244	1244	1253	3	6	9	6	0
611	0	1270	1270	1274	2	2	4	2	0
560	0	1298	1298	1300	2	0	2	0	0
559	0	1291	1291	1302	5	6	11	6	0
558	0	1281	1281	1311	2	28	30	28	0
612	0	1323	1323	1368	3	42	45	42	0
708	0	1392	1392	1395	3	0	3	0	0
707	0	1377	1377	1406	2	27	29	27	0
709	0	1425	1425	1454	5	24	29	24	0
561	0	1517	1517	1519	2	0	2	0	0
562	0	1548	1548	1559	3	8	11	8	0
563	0	1606	1606	1649	4	39	43	39	0
667	0	1650	1650	1653	3	0	3	0	0
564	0	1700	1700	1701	1	0	1	0	0
565	0	1701	1701	1711	3	7	10	7	0
669	0	1741	1741	1750	4	5	9	5	0
613	0	1717	1717	1764	3	44	47	44	0
668	0	1724	1724	1777	3	50	53	50	0
515	0	1760	1760	1788	6	22	28	22	0
614	0	1874	1874	1884	2	8	10	8	0
710	0	1943	1943	1949	4	2	6	2	0
566	0	1971	1971	1972	1	0	1	0	0
713	0	1990	1990	2003	6	6	13	7	0
712	0	1978	1978	2021	4	39	43	39	0
711	0	1970	1970	2043	5	68	73	68	0
670	0	2043	2043	2044	1	0	1	0	0
714	0	2097	2097	2118	2	19	21	19	0
567	0	2141	2141	2142	1	0	1	0	0
516	0	2192	2192	2194	2	0	2	0	0
517	0	2223	2223	2255	3	29	32	29	0
715	0	2260	2260	2261	1	0	1	0	0
716	0	2266	2266	2278	2	10	12	10	0
518	0	2274	2275	2288	4	9	14	10	1
519	0	2279	2279	2289	2	8	10	8	0
717	0	2273	2273	2295	5	17	22	17	0
569	0	2296	2296	2298	2	0	2	0	0
568	0	2241	2241	2309	9	59	68	59	0
615	0	2321	2321	2322	1	0	1	0	0
570	0	2362	2362	2392	5	25	30	25	0
671	0	2386	2386	2395	2	7	9	7	0
672	0	2396	2396	2408	2	10	12	10	0
520	0	2448	2448	2450	2	0	2	0	0
718	0	2462	2462	2469	4	3	7	3	0
719	0	2495	2495	2512	6	11	17	11	0
720	0	2526	2526	2528	2	0	2	0	0
571	0	2531	2531	2535	2	2	4	2	0
673	0	2436	2436	2552	7	109	116	109	0
521	0	2558	2558	2562	2	2	4	2	0
721	0	2600	2600	2604	4	0	4	0	0
572	0	2676	2676	2679	3	0	3	0	0
674	0	2713	2713	2714	1	0	1	0	0
522	0	2724	2724	2731	2	5	7	5	0
616	0	2741	2741	2742	1	0	1	0	0
573	0	2734	2734	2749	3	12	15	12	0
675	0	2716	2716	2761	6	39	45	39	0
723	0	2792	2792	2794	2	0	2	0	0
722	0	2785	2785	2819	7	27	34	27	0
523	0	2849	2849	2850	1	0	1	0	0
617	0	2938	2938	2946	4	4	8	4	0
676	0	2981	2981	2983	2	0	2	0	0
619	0	2982	2983	2985	2	0	3	1	1
618	0	2957	2957	3006	5	44	49	44	0
677	0	3066	3066	3082	2	14	16	14	0
574	0	3084	3084	3090	3	3	6	3	0
724	0	3107	3107	3126	3	16	19	16	0
524	0	3102	3102	3137	8	27	35	27	0
620	0	3051	3051	3164	4	109	113	109	0
678	0	3185	3185	3190	2	3	5	3	0
621	0	3218	3218	3222	4	0	4	0	0
525	0	3228	3228	3292	3	61	64	61	0
725	0	3309	3312	3314	2	0	5	3	3
575	0	3309	3309	3343	6	28	34	28	0
576	0	3341	3343	3354	2	9	13	11	2
526	0	3367	3367	3368	1	0	1	0	0
577	0	3435	3435	3436	1	0	1	0	0
679	0	3432	3432	3439	4	3	7	3	0
622	0	3413	3413	3448	5	30	35	30	0
680	0	3454	3454	3467	3	10	13	10	0
623	0	3461	3461	3484	4	19	23	19	0
624	0	3485	3485	3486	1	0	1	0	0
726	0	3497	3497	3525	2	26	28	26	0
527	0	3533	3533	3534	1	0	1	0	0
625	0	3552	3552	3553	1	0	1	0	0
578	0	3525	3525	3568	4	39	43	39	0
528	0	3611	3611	3617	2	4	6	4	0
728	0	3620	3620	3621	1	0	1	0	0
579	0	3544	3544	3627	5	77	83	78	0
727	0	3605	3605	3640	4	31	35	31	0
729	0	3626	3627	3700	6	67	74	68	1
626	0	3661	3662	3719	8	47	58	50	1
580	0	3733	3733	3740	2	5	7	5	0
681	0	3741	3741	3751	2	8	10	8	0
730	0	3678	3678	3754	4	72	76	72	0
628	0	3731	3731	3759	2	26	28	26	0
627	0	3662	3664	3766	8	94	104	96	2
529	0	3797	3797	3817	5	10	20	15	0
682	0	3810	3810	3836	7	19	26	19	0
683	0	3854	3854	3925	2	69	71	69	0
684	0	3958	3958	3959	1	0	1	0	0
530	0	4045	4045	4061	3	13	16	13	0
629	0	4059	4059	4073	4	10	14	10	0
630	0	4086	4086	4091	3	2	5	2	0
581	0	4114	4114	4115	1	0	1	0	0
582	0	4137	4137	4162	2	23	25	23	0
685	0	4157	4157	4170	2	11	13	11	0
731	0	4158	4158	4178	2	18	20	18	0
531	0	4171	4171	4196	3	22	25	22	0
686	0	4214	4214	4243	2	27	29	27	0
732	0	4245	4245	4252	6	1	7	1	0
631	0	4291	4291	4295	4	0	4	0	0
733	0	4330	4330	4333	3	0	3	0	0
583	0	4349	4349	4354	4	1	5	1	0
632	0	4383	4383	4384	1	0	1	0	0
633	0	4385	4385	4394	3	6	9	6	0
634	0	4397	4397	4398	1	0	1	0	0
734	0	4400	4400	4402	2	0	2	0	0
687	0	4408	4408	4409	1	0	1	0	0
688	0	4419	4419	4422	3	0	3	0	0
584	0	4421	4422	4423	1	0	2	1	1
532	0	4412	4412	4425	3	9	13	10	0
533	0	4456	4456	4458	2	0	2	0	0
737	0	4510	4510	4526	3	12	16	13	0
585	0	4519	4519	4529	2	8	10	8	0
738	0	4523	4523	4530	2	4	7	5	0
736	0	4508	4508	4537	2	27	29	27	0
739	0	4550	4550	4574	3	21	24	21	0
689	0	4577	4577	4578	1	0	1	0	0
735	0	4489	4489	4582	4	89	93	89	0
635	0	4701	4703	4704	1	0	3	2	2
690	0	4700	4700	4717	4	13	17	13	0
