id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
751	0	0	0	3	3	0	3	0	0
851	0	0	17	18	1	0	18	17	17
752	0	19	40	60	20	0	41	21	21
801	0	0	3	61	15	7	61	46	3
901	0	0	18	86	35	8	86	51	18
903	0	91	106	111	5	0	20	15	15
852	0	97	126	127	1	0	30	29	29
951	0	0	37	130	26	6	130	104	37
952	0	151	152	165	13	0	14	1	1
902	0	34	61	196	35	67	162	127	27
904	0	151	151	199	24	7	48	24	0
905	0	233	233	234	1	0	1	0	0
753	0	255	255	331	28	19	76	48	0
802	0	296	303	358	31	0	62	31	7
853	0	255	259	389	48	33	134	86	4
906	0	296	323	391	24	8	95	71	27
907	0	403	403	489	46	5	86	40	0
908	0	410	423	528	43	13	118	75	13
754	0	479	499	572	7	18	93	86	20
854	0	488	502	601	7	29	113	106	14
755	0	562	601	620	19	0	58	39	39
909	0	467	489	627	36	17	160	124	22
803	0	497	504	651	44	0	154	110	7
910	0	513	528	657	32	10	144	112	15
953	0	611	657	675	18	0	64	46	46
757	0	639	675	688	13	0	49	36	36
756	0	581	627	692	24	0	111	87	46
911	0	700	701	731	10	3	31	21	1
804	0	666	698	749	14	17	83	69	32
855	0	664	697	751	23	6	87	64	33
856	0	717	731	798	30	36	81	51	14
857	0	786	798	801	3	0	15	12	12
758	0	663	692	842	11	139	179	168	29
913	0	853	859	869	10	0	16	6	6
912	0	842	842	870	18	5	28	10	0
858	0	910	917	920	3	0	10	7	7
760	0	929	929	967	22	5	38	16	0
914	0	938	944	999	16	1	61	45	6
859	0	967	1007	1015	8	0	48	40	40
759	0	910	910	1023	24	50	113	89	0
761	0	953	967	1024	23	1	71	48	14
954	0	943	959	1034	19	21	91	72	16
805	0	1043	1043	1075	25	1	32	7	0
915	0	1056	1067	1079	6	2	23	17	11
955	0	1046	1062	1118	22	20	72	50	16
762	0	1087	1087	1139	19	30	52	33	0
763	0	1112	1129	1140	6	1	28	22	17
956	0	1145	1147	1148	1	0	3	2	2
764	0	1144	1144	1175	11	20	31	20	0
916	0	1216	1224	1234	10	0	18	8	8
860	0	1098	1118	1238	60	46	140	80	20
806	0	1237	1238	1254	16	0	17	1	1
807	0	1244	1254	1287	23	6	43	20	10
861	0	1270	1270	1290	10	2	20	10	0
810	0	1298	1317	1329	12	0	31	19	19
808	0	1281	1290	1338	9	28	57	48	9
809	0	1291	1297	1352	37	6	61	24	6
862	0	1323	1335	1387	5	42	64	59	12
958	0	1392	1392	1413	21	0	21	0	0
957	0	1377	1377	1423	19	27	46	27	0
959	0	1425	1425	1487	38	24	62	24	0
811	0	1517	1517	1534	17	0	17	0	0
812	0	1548	1548	1571	15	8	23	8	0
813	0	1606	1606	1685	21	39	79	58	0
917	0	1650	1650	1687	22	0	37	15	0
814	0	1700	1700	1708	8	0	8	0	0
815	0	1701	1708	1744	12	7	43	31	7
919	0	1741	1750	1780	22	5	39	17	9
863	0	1717	1719	1787	15	44	70	55	2
918	0	1724	1724	1801	27	50	77	50	0
765	0	1760	1761	1831	37	22	71	34	1
864	0	1874	1874	1893	11	8	19	8	0
960	0	1943	1943	1979	34	2	36	2	0
816	0	1971	1984	1988	4	0	17	13	13
920	0	2043	2060	2062	2	0	19	17	17
963	0	1990	1993	2067	41	6	77	36	3
961	0	1970	1979	2081	34	68	111	77	9
962	0	1978	1988	2084	20	39	106	86	10
964	0	2097	2097	2121	5	19	24	19	0
817	0	2141	2141	2145	4	0	4	0	0
766	0	2192	2192	2206	14	0	14	0	0
767	0	2223	2223	2268	16	29	45	29	0
965	0	2260	2268	2274	6	0	14	8	8
966	0	2266	2274	2318	15	10	52	37	8
819	0	2296	2318	2330	12	0	34	22	22
769	0	2279	2296	2355	10	8	76	66	17
865	0	2321	2381	2384	3	0	63	60	60
768	0	2274	2295	2389	26	9	115	89	21
967	0	2273	2283	2400	36	17	127	91	10
921	0	2386	2400	2451	15	7	65	50	14
922	0	2396	2406	2452	2	10	56	54	10
818	0	2241	2241	2487	67	59	246	179	0
770	0	2448	2487	2500	13	0	52	39	39
820	0	2362	2389	2522	32	25	160	128	27
970	0	2526	2558	2571	13	0	45	32	32
968	0	2462	2500	2609	33	3	147	114	38
821	0	2531	2571	2612	13	2	81	68	40
771	0	2558	2599	2645	3	2	87	84	41
971	0	2600	2612	2660	35	0	60	25	12
969	0	2495	2533	2665	44	11	170	126	38
923	0	2436	2455	2699	38	109	263	225	19
822	0	2676	2676	2700	21	0	24	3	0
924	0	2713	2713	2717	4	0	4	0	0
772	0	2724	2731	2739	3	5	15	12	7
866	0	2741	2741	2743	2	0	2	0	0
823	0	2734	2734	2762	16	12	28	12	0
973	0	2792	2792	2810	18	0	18	0	0
925	0	2716	2717	2830	46	39	114	68	1
773	0	2849	2850	2857	7	0	8	1	1
972	0	2785	2785	2890	55	27	105	50	0
867	0	2938	2938	2973	31	4	35	4	0
926	0	2981	2983	2995	12	0	14	2	2
869	0	2982	2995	3012	17	0	30	13	13
868	0	2957	2973	3068	33	44	111	78	16
927	0	3066	3068	3100	10	14	34	24	2
824	0	3084	3084	3101	12	3	17	5	0
974	0	3107	3122	3167	20	16	60	40	15
870	0	3051	3051	3210	34	109	159	125	0
928	0	3185	3195	3216	12	3	31	19	10
774	0	3102	3102	3221	59	27	119	60	0
871	0	3218	3221	3257	34	0	39	5	3
775	0	3228	3241	3312	10	61	84	74	13
975	0	3309	3332	3344	12	0	35	23	23
826	0	3341	3346	3360	5	9	19	14	5
776	0	3367	3367	3370	3	0	3	0	0
825	0	3309	3312	3396	44	28	87	43	3
827	0	3435	3447	3452	5	0	17	12	12
929	0	3432	3433	3463	22	3	31	9	1
872	0	3413	3413	3493	34	30	80	46	0
930	0	3454	3463	3506	18	10	52	34	9
874	0	3485	3506	3509	3	0	24	21	21
873	0	3461	3468	3523	26	19	62	36	7
777	0	3533	3544	3552	8	0	19	11	11
976	0	3497	3509	3555	5	26	58	53	12
875	0	3552	3556	3562	6	0	10	4	4
828	0	3525	3525	3605	39	39	80	41	0
978	0	3620	3620	3623	3	0	3	0	0
778	0	3611	3617	3624	3	4	13	10	6
829	0	3544	3555	3659	24	77	115	91	11
977	0	3605	3605	3700	20	31	95	75	0
979	0	3626	3626	3801	53	67	175	122	0
830	0	3733	3753	3810	15	5	77	62	20
931	0	3741	3759	3829	14	8	88	74	18
878	0	3731	3746	3837	15	26	106	91	15
980	0	3678	3717	3910	25	72	232	207	39
876	0	3661	3664	3924	64	47	263	199	3
779	0	3797	3837	3957	38	10	160	122	40
934	0	3958	3967	3968	1	0	10	9	9
877	0	3662	3677	3982	52	94	320	268	15
933	0	3854	3910	3991	9	69	137	128	56
