id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3251	0	0	0	11	11	0	11	0	0
3351	0	0	31	35	4	0	35	31	31
3352	0	97	210	214	4	0	117	113	113
3403	0	91	190	340	21	0	249	228	99
3405	0	233	340	344	4	0	111	107	107
3301	0	0	11	507	71	7	507	436	11
3252	0	19	70	798	100	0	779	679	51
3452	0	151	279	1136	63	0	985	922	128
3254	0	479	720	1192	27	18	713	686	241
3357	0	786	1240	1252	12	0	466	454	454
3358	0	910	1412	1427	15	0	517	502	502
3456	0	1145	1869	1872	3	0	727	724	724
3451	0	0	55	1904	130	6	1904	1774	55
3354	0	488	751	1999	30	29	1511	1481	263
3359	0	967	1548	2494	40	0	1527	1487	581
3415	0	1056	1688	2638	28	2	1582	1554	632
3411	0	700	1113	2899	43	3	2199	2156	413
3316	0	1971	3071	3090	19	0	1119	1100	1100
3420	0	2043	3165	3174	9	0	1131	1122	1122
3317	0	2141	3285	3301	16	0	1160	1144	1144
3413	0	853	1312	3318	46	0	2465	2419	459
3365	0	2321	3629	3641	12	0	1320	1308	1308
3401	0	0	35	3721	173	8	3721	3548	35
3257	0	639	998	4008	61	0	3369	3308	359
3404	0	151	274	4032	120	7	3881	3761	123
3314	0	1700	2638	4129	37	0	2429	2392	938
3424	0	2713	4189	4208	19	0	1495	1476	1476
3366	0	2741	4280	4288	8	0	1547	1539	1539
3304	0	666	1082	4445	66	17	3779	3713	416
3263	0	1112	1799	4446	22	1	3334	3312	687
3258	0	663	1058	4474	51	139	3811	3760	395
3264	0	1144	1856	4514	53	20	3370	3317	712
3416	0	1216	1904	4631	47	0	3415	3368	688
3361	0	1270	1999	4850	47	2	3580	3533	729
3308	0	1281	2039	4916	41	28	3635	3594	758
3464	0	2097	3209	4950	20	19	2853	2833	1112
3310	0	1298	2094	4967	57	0	3669	3612	796
3362	0	1323	2134	5089	21	42	3766	3745	811
3255	0	562	858	5124	95	0	4562	4467	296
3276	0	3367	5124	5138	14	0	1771	1757	1757
3374	0	3485	5303	5318	15	0	1833	1818	1818
3465	0	2260	3465	5328	30	0	3068	3038	1205
3478	0	3620	5542	5557	15	0	1937	1922	1922
3422	0	2396	3760	5768	5	10	3372	3367	1364
3453	0	611	958	6017	89	0	5406	5317	347
3434	0	3958	6037	6038	1	0	2080	2079	2079
3271	0	2558	4008	6088	14	2	3530	3516	1450
3331	0	4114	6210	6213	3	0	2099	2096	2096
3272	0	2724	4228	6389	13	5	3665	3652	1504
3382	0	4383	6604	6617	13	0	2234	2221	2221
3334	0	4421	6740	6754	14	0	2333	2319	2319
3273	0	2849	4410	6765	31	0	3916	3885	1561
3406	0	296	438	6812	114	8	6516	6402	142
3364	0	1874	2899	6849	49	8	4975	4926	1025
3306	0	1237	1924	7061	78	0	5824	5746	687
3385	0	4701	7101	7117	16	0	2416	2400	2400
3402	0	34	110	7559	171	67	7525	7354	76
3253	0	255	355	7626	132	19	7371	7239	100
3326	0	3341	5067	7660	18	9	4319	4301	1726
3493	0	5142	7680	7696	16	0	2554	2538	2538
3390	0	5174	7776	7785	9	0	2611	2602	2602
3327	0	3435	5203	7856	24	0	4421	4397	1768
3447	0	5300	7959	7967	8	0	2667	2659	2659
3342	0	5333	8007	8014	7	0	2681	2674	2674
3476	0	3497	5328	8065	21	26	4568	4547	1831
3277	0	3533	5387	8161	38	0	4628	4590	1854
3375	0	3552	5435	8268	29	0	4716	4687	1883
3319	0	2296	3569	8346	58	0	6050	5992	1273
3278	0	3611	5535	8386	12	4	4775	4763	1924
3256	0	581	898	8443	117	0	7862	7745	317
3414	0	938	1467	8532	79	1	7594	7515	529
3293	0	6130	9132	9148	16	0	3018	3002	3002
3332	0	4137	6213	9289	21	23	5152	5131	2076
3315	0	1701	2658	9368	58	7	7667	7609	957
3302	0	296	418	9415	155	0	9119	8964	122
3399	0	6505	9630	9640	10	0	3135	3125	3125
3384	0	4397	6637	9875	25	0	5478	5453	2240
3437	0	4408	6680	9937	22	0	5529	5507	2272
0	0	0	0	10011	44821	0	10011	-34810	0
