id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1751	0	0	0	6	6	0	6	0	0
1851	0	0	6	8	2	0	8	6	6
1801	0	0	16	93	36	7	93	57	16
1903	0	91	93	104	11	0	13	2	2
1852	0	97	104	106	2	0	9	7	7
1952	0	151	167	199	32	0	48	16	16
1902	0	34	36	226	86	67	192	106	2
1905	0	233	253	255	2	0	22	20	20
1901	0	0	72	307	87	8	307	220	72
1753	0	255	278	389	67	19	134	67	23
1752	0	19	233	399	50	0	380	330	214
1906	0	296	307	453	58	8	157	99	11
1754	0	479	497	537	14	18	58	44	18
1854	0	488	493	545	16	29	57	41	5
1755	0	562	565	613	48	0	51	3	3
1757	0	639	653	704	31	0	65	34	14
1911	0	700	704	743	22	3	43	21	4
1804	0	666	675	786	34	17	120	86	9
1953	0	611	613	791	45	0	180	135	2
1857	0	786	791	797	6	0	11	5	5
1758	0	663	681	851	26	139	188	162	18
1913	0	853	871	894	23	0	41	18	18
1858	0	910	914	922	8	0	12	4	4
1760	0	929	940	1013	52	5	84	32	11
1859	0	967	1013	1033	20	0	66	46	46
1954	0	943	960	1072	45	21	129	84	17
1915	0	1056	1064	1082	14	2	26	12	8
1763	0	1112	1122	1140	12	1	28	16	10
1956	0	1145	1148	1150	2	0	5	3	3
1759	0	910	922	1191	60	50	281	221	12
1764	0	1144	1150	1224	27	20	80	53	6
1916	0	1216	1224	1248	24	0	32	8	8
1861	0	1270	1280	1322	24	2	52	28	10
1808	0	1281	1296	1348	21	28	67	46	15
1807	0	1244	1248	1351	55	6	107	52	4
1810	0	1298	1351	1386	29	0	88	59	53
1862	0	1323	1342	1409	12	42	86	74	19
1762	0	1087	1157	1477	46	30	390	344	70
1957	0	1377	1386	1481	46	27	104	58	9
1914	0	938	1426	1521	40	1	583	543	488
1806	0	1237	1498	1540	39	0	303	264	261
1912	0	842	851	1562	42	5	720	678	9
1811	0	1517	1541	1611	41	0	94	53	24
1812	0	1548	1562	1621	36	8	73	37	14
1856	0	717	723	1643	74	36	926	852	6
1814	0	1700	1716	1735	19	0	35	16	16
1863	0	1717	1735	1834	37	44	117	80	18
1815	0	1701	1742	1852	30	7	151	121	41
1813	0	1606	1608	1868	51	39	262	211	2
1919	0	1741	1797	1901	55	5	160	105	56
1955	0	1046	1053	1904	54	20	858	804	7
1864	0	1874	1888	1923	25	8	49	24	14
1816	0	1971	1978	1988	10	0	17	7	7
1920	0	2043	2053	2058	5	0	15	10	10
1962	0	1978	1988	2108	45	39	130	85	10
1964	0	2097	2108	2142	10	19	45	35	11
1817	0	2141	2142	2150	8	0	9	1	1
1959	0	1425	1923	2218	92	24	793	701	498
1766	0	2192	2218	2263	34	0	71	37	26
1965	0	2260	2263	2278	15	0	18	3	3
1769	0	2279	2280	2321	26	8	42	16	1
1865	0	2321	2341	2347	6	0	26	20	20
1966	0	2266	2293	2348	36	10	82	46	27
1767	0	2223	2238	2391	37	29	168	131	15
1922	0	2396	2406	2429	3	10	33	30	10
1921	0	2386	2391	2451	37	7	65	28	5
1819	0	2296	2451	2489	29	0	193	164	155
1771	0	2558	2569	2580	8	2	22	14	11
1821	0	2531	2549	2587	30	2	56	26	18
1970	0	2526	2529	2598	31	0	72	41	3
1770	0	2448	2509	2622	32	0	174	142	61
1924	0	2713	2714	2724	10	0	11	1	1
1866	0	2741	2744	2748	4	0	7	3	3
1772	0	2724	2742	2758	7	5	34	27	18
1823	0	2734	2748	2855	40	12	121	81	14
1773	0	2849	2855	2871	16	0	22	6	6
1923	0	2436	2489	2898	93	109	462	369	53
1926	0	2981	2988	3017	29	0	36	7	7
1927	0	3066	3069	3113	24	14	47	23	3
1824	0	3084	3113	3161	28	3	77	49	29
1974	0	3107	3139	3208	47	16	101	54	32
1869	0	2982	3029	3223	41	0	241	200	47
1928	0	3185	3208	3262	28	3	77	49	23
1867	0	2938	2943	3290	76	4	352	276	5
1775	0	3228	3243	3347	24	61	119	95	15
1826	0	3341	3347	3377	10	9	36	26	6
1776	0	3367	3377	3384	7	0	17	10	10
1870	0	3051	3082	3385	83	109	334	251	31
1975	0	3309	3385	3413	28	0	104	76	76
1827	0	3435	3453	3465	12	0	30	18	18
1874	0	3485	3508	3516	8	0	31	23	23
1976	0	3497	3503	3542	11	26	45	34	6
1777	0	3533	3542	3561	19	0	28	9	9
1875	0	3552	3563	3578	15	0	26	11	11
1929	0	3432	3433	3595	54	3	163	109	1
1778	0	3611	3615	3630	7	4	19	12	4
1978	0	3620	3630	3638	8	0	18	10	10
1930	0	3454	3465	3678	44	10	224	180	11
1977	0	3605	3638	3728	46	31	123	77	33
