id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4001	0	0	0	6	6	0	6	0	0
4101	0	0	91	93	2	0	93	91	91
4153	0	91	97	108	11	0	17	6	6
4102	0	97	128	130	2	0	33	31	31
4051	0	0	0	151	36	7	151	115	0
4202	1	151	171	226	32	0	75	43	20
4155	0	233	233	235	2	0	2	0	0
4004	0	479	479	512	14	18	33	19	0
4054	0	666	694	806	34	17	140	106	28
4161	0	700	737	807	22	3	107	85	37
4107	0	786	822	828	6	0	42	36	36
4104	0	488	488	836	16	29	348	332	0
4108	0	910	1009	1017	8	0	107	99	99
4106	0	717	759	1037	74	36	320	246	42
4010	0	929	938	1056	52	5	127	75	9
4013	0	1112	1132	1166	12	1	54	42	20
4163	0	853	910	1170	23	0	317	294	57
4206	0	1145	1170	1172	2	0	27	25	25
4057	0	1244	1264	1454	55	6	210	155	20
4112	0	1323	1377	1520	12	42	197	185	54
4207	0	1377	1382	1535	46	27	158	112	5
4111	0	1270	1281	1548	24	2	278	254	11
4058	0	1281	1291	1589	21	28	308	287	10
4061	0	1517	1548	1628	41	0	111	70	31
4062	0	1548	1568	1638	36	8	90	54	20
4064	0	1700	1701	1781	19	0	81	62	1
4065	0	1701	1724	1828	30	7	127	97	23
4055	0	1043	1650	1902	61	1	859	798	607
4114	0	1874	1903	1937	25	8	63	38	29
4113	0	1717	1771	1985	37	44	268	231	54
4063	0	1606	1622	1989	51	39	383	332	16
4066	0	1971	2043	2075	10	0	104	94	72
4170	0	2043	2075	2080	5	0	37	32	32
4067	0	2141	2163	2171	8	0	30	22	22
4214	0	2097	2116	2188	10	19	91	81	19
4212	0	1978	1989	2248	45	39	270	225	11
4109	0	967	2191	2285	20	0	1318	1298	1224
4165	0	1056	1071	2295	14	2	1239	1225	15
4115	0	2321	2332	2338	6	0	17	11	11
4019	0	2279	2295	2386	26	8	107	81	16
4016	0	2192	2213	2409	34	0	217	183	21
4216	0	2266	2362	2458	36	10	192	156	96
4215	0	2260	2266	2486	15	0	226	211	6
4172	0	2396	2417	2559	3	10	163	160	21
4069	0	2296	2307	2634	29	0	338	309	11
4116	0	2741	2743	2747	4	0	6	2	2
4071	0	2531	2705	2757	30	2	226	196	174
4022	0	2724	2734	2776	7	5	52	45	10
4171	0	2386	2526	2793	37	7	407	370	140
4021	0	2558	2833	2852	8	2	294	286	275
4023	0	2849	2872	2888	16	0	39	23	23
4174	0	2713	2928	2938	10	0	225	215	215
4008	0	663	664	2981	26	139	2318	2292	1
4176	0	2981	3042	3097	29	0	116	87	61
4014	0	1144	1144	3205	27	20	2061	2034	0
4178	0	3185	3205	3286	28	3	101	73	20
4204	0	943	1178	3360	45	21	2417	2372	235
4026	0	3367	3389	3396	7	0	29	22	22
4076	0	3341	3371	3414	10	9	73	63	30
4025	0	3228	3249	3450	24	61	222	198	21
4077	0	3435	3485	3497	12	0	62	50	50
4124	0	3485	3525	3533	8	0	48	40	40
4225	0	3309	3360	3612	28	0	303	275	51
4027	0	3533	3627	3667	19	0	134	115	94
4226	0	3497	3552	3704	11	26	207	196	55
4125	0	3552	3577	3742	15	0	190	175	25
4028	0	3611	3733	3765	7	4	154	147	122
4181	0	3741	3776	3871	33	8	130	97	35
4228	0	3620	3741	4001	8	0	381	373	121
4184	0	3958	4045	4046	1	0	88	87	87
4183	0	3854	3891	4067	21	69	213	192	37
4081	0	4114	4221	4223	2	0	109	107	107
4080	0	3733	3958	4259	38	5	526	488	225
4186	0	4214	4223	4303	28	27	89	61	9
4031	0	4171	4207	4360	34	22	189	155	36
4185	0	4157	4305	4395	42	11	238	196	148
4082	0	4137	4291	4412	11	23	275	264	154
4128	0	3731	3797	4440	37	26	709	672	66
4084	0	4421	4443	4462	7	0	41	34	22
4030	0	4045	4137	4551	16	13	506	490	92
4132	0	4383	4551	4558	7	0	175	168	168
4134	0	4397	4564	4577	13	0	180	167	167
4238	0	4523	4559	4604	8	4	81	73	36
4189	0	4577	4662	4674	12	0	97	85	85
4187	0	4408	4656	4679	11	0	271	260	248
4135	0	4701	4724	4746	8	0	45	37	23
4083	0	4349	4365	4792	76	1	443	367	16
4236	0	4508	4813	4918	17	27	410	393	305
4012	0	1087	2713	4949	46	30	3862	3816	1626
4137	0	4846	4965	5003	18	0	157	139	119
4032	0	4412	4699	5107	50	9	695	645	287
4079	0	3544	3661	5123	57	77	1579	1522	117
4085	0	4519	5003	5159	19	8	640	621	484
4087	0	5069	5135	5191	8	34	122	114	66
4191	0	4777	4812	5241	3	9	464	461	35
4242	0	4751	5230	5253	21	0	502	481	479
4140	0	5174	5278	5288	5	0	114	109	104
4035	0	5194	5264	5308	34	0	114	80	70
4089	0	5210	5260	5313	11	24	103	92	50
4197	0	5300	5313	5317	4	0	17	13	13
4090	0	5295	5317	5359	15	0	64	49	22
