id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4501	0	0	0	6	6	0	6	0	0
4601	0	0	26	28	2	0	28	26	26
4653	0	91	171	182	11	0	91	80	80
4602	0	97	182	184	2	0	87	85	85
4551	0	0	6	185	36	7	185	149	6
4502	0	19	56	246	50	0	227	177	37
4702	0	151	196	318	32	0	167	135	45
4655	0	233	318	320	2	0	87	85	85
4701	0	0	48	338	66	6	338	272	48
4651	0	0	28	370	87	8	370	283	28
4654	0	151	193	490	61	7	339	278	42
4652	0	34	91	893	86	67	859	773	57
4504	0	479	650	925	14	18	446	432	171
4552	0	296	390	1059	78	0	763	685	94
4607	0	786	1079	1085	6	0	299	293	293
4656	0	296	410	1099	58	8	803	745	114
4503	0	255	338	1133	67	19	878	811	83
4507	0	639	866	1244	31	0	605	574	227
4608	0	910	1262	1270	8	0	360	352	352
4604	0	488	656	1298	16	29	810	794	168
4609	0	967	1399	1419	20	0	452	432	432
4661	0	700	945	1422	22	3	722	700	245
4508	0	663	897	1532	26	139	869	843	234
4505	0	562	760	1544	48	0	982	934	198
4506	0	581	800	1614	59	0	1033	974	219
4706	0	1145	1621	1623	2	0	478	476	476
4703	0	611	826	1668	45	0	1057	1012	215
4663	0	853	1193	1671	23	0	818	795	340
4554	0	666	911	1882	34	17	1216	1182	245
4665	0	1056	1532	2154	14	2	1098	1084	476
4513	0	1112	1584	2188	12	1	1076	1064	472
4514	0	1144	1614	2210	27	20	1066	1039	470
4666	0	1216	1671	2255	24	0	1039	1015	455
4564	0	1700	2255	2274	19	0	574	555	555
4556	0	1237	1701	2340	39	0	1103	1064	464
4611	0	1270	1741	2400	24	2	1130	1106	471
4605	0	664	909	2434	56	6	1770	1714	245
4558	0	1281	1757	2437	21	28	1156	1135	476
4560	0	1298	1815	2466	29	0	1168	1139	517
4510	0	929	1298	2496	52	5	1567	1515	369
4664	0	938	1338	2505	40	1	1567	1527	400
4566	0	1971	2579	2589	10	0	618	608	608
4670	0	2043	2677	2682	5	0	639	634	634
4660	0	513	700	2697	80	10	2184	2104	187
4567	0	2141	2752	2760	8	0	619	611	611
4512	0	1087	1544	2825	46	30	1738	1692	457
4662	0	842	1133	2826	42	5	1984	1942	291
4659	0	467	590	2910	89	17	2443	2354	123
4715	0	2260	2910	2925	15	0	665	650	650
4603	0	255	347	3009	119	33	2754	2635	92
4615	0	2321	3009	3015	6	0	694	688	688
4509	0	910	1244	3208	60	50	2298	2238	334
4614	0	1874	2474	3227	25	8	1353	1328	600
4704	0	943	1358	3251	45	21	2308	2263	415
4612	0	1323	1871	3294	12	42	1971	1959	548
4553	0	497	660	3343	109	0	2846	2737	163
4708	0	1392	1959	3394	51	0	2002	1951	567
4511	0	953	1379	3436	57	1	2483	2426	426
4657	0	403	490	3465	115	5	3062	2947	87
4674	0	2713	3465	3475	10	0	762	752	752
4606	0	717	984	3497	74	36	2780	2706	267
4658	0	410	510	3502	104	13	3092	2988	100
4555	0	1043	1487	3517	61	1	2474	2413	444
4616	0	2741	3522	3526	4	0	785	781	781
4714	0	2097	2718	3528	10	19	1431	1421	621
4561	0	1517	2104	3529	41	0	2012	1971	587
4705	0	1046	1507	3532	54	20	2486	2432	461
4562	0	1548	2154	3567	36	8	2019	1983	606
4516	0	2192	2794	3581	34	0	1389	1355	602
4523	0	2849	3581	3597	16	0	748	732	732
4667	0	1650	2211	3671	54	0	2021	1967	561
4519	0	2279	2962	3832	26	8	1553	1527	683
4565	0	1701	2274	3834	30	7	2133	2103	573
4569	0	2296	2983	3843	29	0	1547	1518	687
4613	0	1717	2314	3884	37	44	2167	2130	597
4672	0	2396	3090	3998	3	10	1602	1599	694
4557	0	1244	1721	4021	55	6	2777	2722	477
4520	0	2448	3134	4065	32	0	1617	1585	686
4720	0	2526	3251	4158	31	0	1632	1601	725
4707	0	1377	1919	4225	46	27	2848	2802	542
4521	0	2558	3329	4228	8	2	1670	1662	771
4526	0	3367	4257	4264	7	0	897	890	890
4577	0	3435	4341	4353	12	0	918	906	906
4624	0	3485	4425	4433	8	0	948	940	940
