id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3751	0	0	0	6	6	0	6	0	0
3851	0	0	41	43	2	0	43	41	41
3752	0	19	98	148	50	0	129	79	79
3801	0	0	6	170	36	7	170	134	6
3903	0	91	170	181	11	0	90	79	79
3852	0	97	181	183	2	0	86	84	84
3901	0	0	43	223	87	8	223	136	43
3951	0	0	90	281	66	6	281	215	90
3952	0	151	284	316	32	0	165	133	133
3905	0	233	354	356	2	0	123	121	121
3904	0	151	281	426	61	7	275	214	130
3802	0	296	426	504	78	0	208	130	130
3902	0	34	148	669	86	67	635	549	114
3803	0	497	872	981	109	0	484	375	375
3906	0	296	504	1100	58	8	804	746	208
3755	0	562	1100	1148	48	0	586	538	538
3753	0	255	356	1162	67	19	907	840	101
3756	0	581	1162	1221	59	0	640	581	581
3953	0	611	1221	1266	45	0	655	610	610
3757	0	639	1266	1297	31	0	658	627	627
3853	0	255	365	1323	119	33	1068	949	110
3907	0	403	669	1424	115	5	1021	906	266
3857	0	786	1424	1430	6	0	644	638	638
3913	0	853	1471	1494	23	0	641	618	618
3908	0	410	739	1497	104	13	1087	983	329
3909	0	467	840	1568	89	17	1101	1012	373
3754	0	479	862	1576	14	18	1097	1083	383
3858	0	910	1594	1602	8	0	692	684	684
3859	0	967	1731	1751	20	0	784	764	764
3910	0	513	981	1827	80	10	1314	1234	468
3956	0	1145	1906	1908	2	0	763	761	761
3916	0	1216	1908	1932	24	0	716	692	692
3806	0	1237	1932	1971	39	0	734	695	695
3810	0	1298	2100	2129	29	0	831	802	802
3855	0	664	1335	2186	56	6	1522	1466	671
3804	0	666	1337	2214	34	17	1548	1514	671
3911	0	700	1343	2217	22	3	1517	1495	643
3958	0	1392	2254	2305	51	0	913	862	862
3758	0	663	1323	2363	26	139	1700	1674	660
3912	0	842	1430	2364	42	5	1522	1480	588
3811	0	1517	2364	2405	41	0	888	847	847
3854	0	488	868	2413	16	29	1925	1909	380
3760	0	929	1602	2471	52	5	1542	1490	673
3917	0	1650	2471	2525	54	0	875	821	821
3914	0	938	1638	2528	40	1	1590	1550	700
3814	0	1700	2548	2567	19	0	867	848	848
3761	0	953	1676	2650	57	1	1697	1640	723
3805	0	1043	1751	2713	61	1	1670	1609	708
3915	0	1056	1808	2723	14	2	1667	1653	752
3955	0	1046	1797	2766	54	20	1720	1666	751
3762	0	1087	1827	2783	46	30	1696	1650	740
3763	0	1112	1888	2784	12	1	1672	1660	776
3764	0	1144	1899	2804	27	20	1660	1633	755
3816	0	1971	2864	2874	10	0	903	893	893
3807	0	1244	1971	2910	55	6	1666	1611	727
3861	0	1270	2003	2918	24	2	1648	1624	733
3920	0	2043	2918	2923	5	0	880	875	875
3808	0	1281	2019	2926	21	28	1645	1624	738
3809	0	1291	2037	2962	91	6	1671	1580	746
3817	0	2141	2962	2970	8	0	829	821	821
3766	0	2192	2976	3010	34	0	818	784	784
