id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4251	0	0	0	6	6	0	6	0	0
4351	0	0	6	8	2	0	8	6	6
4301	0	0	16	93	36	7	93	57	16
4403	0	91	93	104	11	0	13	2	2
4352	0	97	104	106	2	0	9	7	7
4452	0	151	167	199	32	0	48	16	16
4402	0	34	36	226	86	67	192	106	2
4405	0	233	253	255	2	0	22	20	20
4401	0	0	72	307	87	8	307	220	72
4253	0	255	278	389	67	19	134	67	23
4252	0	19	233	399	50	0	380	330	214
4406	0	296	307	453	58	8	157	99	11
4254	0	479	497	537	14	18	58	44	18
4354	0	488	493	545	16	29	57	41	5
4255	0	562	565	613	48	0	51	3	3
4257	0	639	653	704	31	0	65	34	14
4411	0	700	704	743	22	3	43	21	4
4304	0	666	675	786	34	17	120	86	9
4453	0	611	613	791	45	0	180	135	2
4357	0	786	791	797	6	0	11	5	5
4258	0	663	681	851	26	139	188	162	18
4413	0	853	871	894	23	0	41	18	18
4358	0	910	914	922	8	0	12	4	4
4260	0	929	940	1013	52	5	84	32	11
4359	0	967	1013	1033	20	0	66	46	46
4454	0	943	960	1072	45	21	129	84	17
4415	0	1056	1064	1082	14	2	26	12	8
4263	0	1112	1122	1140	12	1	28	16	10
4456	0	1145	1148	1150	2	0	5	3	3
4259	0	910	922	1191	60	50	281	221	12
4264	0	1144	1150	1224	27	20	80	53	6
4416	0	1216	1224	1248	24	0	32	8	8
4361	0	1270	1280	1322	24	2	52	28	10
4308	0	1281	1296	1348	21	28	67	46	15
4307	0	1244	1248	1351	55	6	107	52	4
4310	0	1298	1351	1386	29	0	88	59	53
4362	0	1323	1342	1409	12	42	86	74	19
4262	0	1087	1157	1477	46	30	390	344	70
4457	0	1377	1386	1481	46	27	104	58	9
4414	0	938	1426	1521	40	1	583	543	488
4306	0	1237	1498	1540	39	0	303	264	261
4412	0	842	851	1562	42	5	720	678	9
4311	0	1517	1541	1611	41	0	94	53	24
4312	0	1548	1562	1621	36	8	73	37	14
4356	0	717	723	1643	74	36	926	852	6
4314	0	1700	1716	1735	19	0	35	16	16
4363	0	1717	1735	1834	37	44	117	80	18
4315	0	1701	1742	1852	30	7	151	121	41
4313	0	1606	1608	1868	51	39	262	211	2
4419	0	1741	1797	1901	55	5	160	105	56
4455	0	1046	1053	1904	54	20	858	804	7
4364	0	1874	1888	1923	25	8	49	24	14
4316	0	1971	1978	1988	10	0	17	7	7
4420	0	2043	2053	2058	5	0	15	10	10
4462	0	1978	1988	2108	45	39	130	85	10
4464	0	2097	2108	2142	10	19	45	35	11
4317	0	2141	2142	2150	8	0	9	1	1
4459	0	1425	1923	2218	92	24	793	701	498
4266	0	2192	2218	2263	34	0	71	37	26
4465	0	2260	2263	2278	15	0	18	3	3
4269	0	2279	2280	2321	26	8	42	16	1
4365	0	2321	2341	2347	6	0	26	20	20
4466	0	2266	2293	2348	36	10	82	46	27
4267	0	2223	2238	2391	37	29	168	131	15
4422	0	2396	2406	2429	3	10	33	30	10
4421	0	2386	2391	2451	37	7	65	28	5
4319	0	2296	2451	2489	29	0	193	164	155
4271	0	2558	2569	2580	8	2	22	14	11
4321	0	2531	2549	2587	30	2	56	26	18
4470	0	2526	2529	2598	31	0	72	41	3
4270	0	2448	2509	2622	32	0	174	142	61
4424	0	2713	2714	2724	10	0	11	1	1
4366	0	2741	2744	2748	4	0	7	3	3
4272	0	2724	2742	2758	7	5	34	27	18
4323	0	2734	2748	2855	40	12	121	81	14
4273	0	2849	2855	2871	16	0	22	6	6
4423	0	2436	2489	2898	93	109	462	369	53
4426	0	2981	2988	3017	29	0	36	7	7
4427	0	3066	3069	3113	24	14	47	23	3
4324	0	3084	3113	3161	28	3	77	49	29
4474	0	3107	3139	3208	47	16	101	54	32
4369	0	2982	3029	3223	41	0	241	200	47
4428	0	3185	3208	3262	28	3	77	49	23
4367	0	2938	2943	3290	76	4	352	276	5
4275	0	3228	3243	3347	24	61	119	95	15
4326	0	3341	3347	3377	10	9	36	26	6
4276	0	3367	3377	3384	7	0	17	10	10
4370	0	3051	3082	3385	83	109	334	251	31
4475	0	3309	3385	3413	28	0	104	76	76
4327	0	3435	3453	3465	12	0	30	18	18
4374	0	3485	3508	3516	8	0	31	23	23
4476	0	3497	3503	3542	11	26	45	34	6
4277	0	3533	3542	3561	19	0	28	9	9
4375	0	3552	3563	3578	15	0	26	11	11
4429	0	3432	3433	3595	54	3	163	109	1
4278	0	3611	3615	3630	7	4	19	12	4
4478	0	3620	3630	3638	8	0	18	10	10
4430	0	3454	3465	3678	44	10	224	180	11
4477	0	3605	3638	3728	46	31	123	77	33
4431	0	3741	3756	3807	33	8	66	33	15
4378	0	3731	3772	3846	37	26	115	78	41
4330	0	3733	3741	3849	38	5	116	78	8
4480	0	3678	3709	3946	61	72	268	207	31
4434	0	3958	3966	3967	1	0	9	8	8
4433	0	3854	3869	3975	21	69	121	100	15
4373	0	3461	3483	3983	63	19	522	459	22
4329	0	3544	3561	4001	57	77	457	400	17
4473	0	2792	3290	4049	45	0	1257	1212	498
4280	0	4045	4049	4098	16	13	53	37	4
4331	0	4114	4118	4120	2	0	6	4	4
4379	0	4059	4077	4168	48	10	109	61	18
4332	0	4137	4148	4190	11	23	53	42	11
4481	0	4158	4199	4255	30	18	97	67	41
4281	0	4171	4190	4274	34	22	103	69	19
4435	0	4157	4168	4298	42	11	141	99	11
4436	0	4214	4274	4334	28	27	120	92	60
4382	0	4383	4396	4403	7	0	20	13	13
4384	0	4397	4403	4416	13	0	19	6	6
4437	0	4408	4416	4427	11	0	19	8	8
4334	0	4421	4427	4434	7	0	13	6	6
4283	0	4456	4464	4496	32	0	40	8	8
4488	0	4523	4526	4541	8	4	18	10	3
4486	0	4508	4520	4573	17	27	65	48	12
4335	0	4519	4527	4585	19	8	66	47	8
4439	0	4577	4585	4597	12	0	20	8	8
4487	0	4510	4516	4607	34	12	97	63	6
4282	0	4412	4449	4656	50	9	244	194	37
4383	0	4385	4434	4693	52	6	308	256	49
4385	0	4701	4713	4721	8	0	20	12	12
4485	0	4489	4496	4735	48	89	246	198	7
4489	0	4550	4561	4755	41	21	205	164	11
4492	0	4751	4755	4776	21	0	25	4	4
4441	0	4777	4796	4819	3	9	42	39	19
4387	0	4846	4863	4881	18	0	35	17	17
4386	0	4777	4797	4927	67	27	150	83	20
4442	0	4902	4927	4990	19	27	88	69	25
4284	0	4766	4823	5030	64	56	264	200	57
4337	0	5069	5070	5119	8	34	50	42	1
4444	0	5088	5097	5140	33	7	52	19	9
4479	0	3626	4001	5143	127	67	1517	1390	375
4493	0	5142	5143	5151	8	0	9	1	1
4390	0	5174	5174	5179	5	0	5	0	0
4443	0	4997	5050	5195	43	0	198	155	53
4391	0	5239	5239	5258	19	0	19	0	0
4339	0	5210	5215	5268	11	24	58	47	5
4336	0	4849	4968	5277	85	5	428	343	119
4285	0	5194	5195	5291	34	0	97	63	1
4447	0	5300	5311	5315	4	0	15	11	11
4340	0	5295	5315	5330	15	0	35	20	20
4342	0	5333	5350	5354	4	0	21	17	17
4287	0	5384	5389	5418	29	0	34	5	5
4286	0	5370	5374	5419	16	25	49	33	4
4393	0	5438	5456	5496	25	0	58	33	18
4392	0	5349	5354	5522	63	5	173	110	5
4394	0	5471	5476	5574	20	73	103	83	5
4288	0	5435	5436	5632	59	14	197	138	1
4289	0	5488	5522	5639	34	80	151	117	34
4446	0	5280	5291	5665	43	0	385	342	11
4290	0	5806	5812	5853	21	10	47	26	6
4395	0	5802	5804	5864	19	19	62	43	2
4389	0	5053	5077	5887	73	5	834	761	24
4397	0	5911	5924	5935	11	0	24	13	13
4490	0	4728	5685	5965	71	38	1237	1166	957
4484	0	4400	5904	5970	45	0	1570	1525	1504
4396	0	5839	5864	6027	52	92	188	136	25
4305	0	1043	2120	6054	61	1	5011	4950	1077
4418	0	1724	2191	6137	64	50	4413	4349	467
4293	0	6130	6137	6145	8	0	15	7	7
4344	0	6093	6100	6174	18	49	81	63	7
4495	0	6137	6145	6176	3	20	39	36	8
4450	0	6097	6176	6198	22	0	101	79	79
4291	0	6089	6146	6251	48	9	162	114	57
4292	0	6103	6198	6261	34	21	158	124	95
4346	0	6251	6261	6297	36	0	46	10	10
4496	0	6295	6297	6326	29	0	31	2	2
4294	0	6333	6346	6431	54	4	98	44	13
4296	0	6404	6413	6436	13	6	32	19	9
4494	0	6107	6109	6456	50	41	349	299	2
4399	0	6505	6506	6511	5	0	6	1	1
4297	0	6410	6410	6544	39	54	134	95	0
4497	0	6484	6518	6559	35	0	75	40	34
4347	0	6505	6511	6594	22	43	89	67	6
4298	0	6579	6594	6615	21	0	36	15	15
4299	0	6619	6635	6649	14	0	30	16	16
4295	0	6402	6559	6697	44	0	295	251	157
4348	0	6665	6669	6730	34	20	65	31	4
4318	0	2241	2622	6773	162	59	4532	4370	381
4498	0	6642	6649	6800	66	33	158	92	7
4499	0	6778	6800	6859	39	4	81	42	22
4500	0	6956	6959	6985	26	0	29	3	3
4300	0	6936	6939	6999	34	0	63	29	3
4425	0	2716	2781	7007	111	39	4291	4180	65
4448	0	5625	5639	7015	150	49	1390	1240	14
4328	0	3525	5974	7023	94	39	3498	3404	2449
4460	0	1943	1943	7152	84	2	5209	5125	0
4380	0	4086	4091	7170	55	2	3084	3029	5
4461	0	1970	2001	7252	82	68	5282	5200	31
4388	0	4997	7170	7262	50	0	2265	2215	2173
4458	0	1392	7262	7353	51	0	5961	5910	5870
4322	0	2676	7282	7364	51	0	4688	4637	4606
4491	0	4742	4776	7468	75	35	2726	2651	34
4265	0	1760	1777	7484	90	22	5724	5634	17
4355	0	664	673	7618	56	6	6954	6898	9
4417	0	1650	7504	7732	54	0	6082	6028	5854
4438	0	4419	7544	7760	54	0	3341	3287	3125
4350	0	7187	7190	7788	75	50	601	526	3
4261	0	953	7788	8060	57	1	7107	7050	6835
4333	0	4349	4354	8090	76	1	3741	3665	5
4368	0	2957	2963	8092	82	44	5135	5053	6
4440	0	4700	7868	8166	62	13	3466	3404	3168
4325	0	3309	7524	8208	109	28	4899	4790	4215
4274	0	3102	7828	8240	146	27	5138	4992	4726
4449	0	5928	8240	8332	56	0	2404	2348	2312
4320	0	2362	2368	8356	77	25	5994	5917	6
4451	0	0	8	8431	66	6	8431	8365	8
4372	0	3413	8332	8457	83	30	5044	4961	4919
4404	0	151	164	8535	61	7	8384	8323	13
4445	0	5147	8477	8631	58	0	3484	3426	3330
4360	0	1098	1102	8697	145	46	7599	7454	4
4256	0	581	8697	8814	59	0	8233	8174	8116
4467	0	2273	2408	8833	88	17	6560	6472	135
