id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4001	0	0	0	14	14	0	14	0	0
4101	0	0	118	123	5	0	123	118	118
4051	3	0	0	128	92	7	128	36	0
4102	0	97	123	131	5	0	34	29	26
4151	8	0	141	374	225	8	374	149	141
4202	3	151	374	456	82	0	305	223	223
4153	0	91	456	504	27	0	413	386	365
4053	9	497	513	796	283	0	299	16	16
4107	0	786	810	826	16	0	40	24	24
4161	1	700	828	898	56	3	198	142	128
4010	4	929	938	1094	134	5	165	31	9
4203	4	611	1094	1223	115	0	612	497	483
4166	1	1216	1237	1331	61	0	115	54	21
4152	8	34	135	1613	221	67	1579	1358	101
4209	6	1425	1517	1849	238	24	424	186	92
4164	3	938	1820	1941	102	1	1003	901	882
4210	8	1943	1963	2195	217	2	252	35	20
4201	3	0	19	2344	168	6	2344	2176	19
4115	0	2321	2362	2377	15	0	56	41	41
4052	4	296	2344	2571	202	0	2275	2073	2048
4157	9	403	2571	2871	295	5	2468	2173	2168
4223	4	2792	2908	3023	115	0	231	116	116
4208	3	1392	3023	3154	131	0	1762	1631	1631
4064	1	1700	1701	3189	48	0	1489	1441	1
4012	2	1087	1098	3324	119	30	2237	2118	11
4224	3	3107	3266	3432	122	16	325	203	159
4065	1	1701	3432	3524	75	7	1823	1748	1731
4103	7	255	269	3849	307	33	3594	3287	14
4182	12	3810	3854	4199	326	19	389	63	44
4056	4	1237	4203	4313	101	0	3076	2975	2966
4084	0	4421	4432	4450	18	0	29	11	11
4083	4	4349	4366	4598	196	1	249	53	17
4110	13	1098	4598	5018	374	46	3920	3546	3500
4131	4	4291	4330	5129	205	0	838	633	39
4111	1	1270	5129	5196	60	2	3926	3866	3859
4218	4	2462	5196	5416	209	3	2954	2745	2734
4036	1	5370	5435	5508	39	25	138	99	65
4144	1	5471	5488	5621	52	73	150	98	17
4093	9	5579	5625	5861	230	6	282	52	46
4039	2	5488	5539	5872	86	80	384	298	51
4014	1	1144	2871	5924	69	20	4780	4711	1727
4147	1	5911	5928	5956	28	0	45	17	17
4154	6	151	262	6106	157	7	5955	5798	111
4042	2	6103	6107	6216	88	21	113	25	4
4117	6	2938	5481	6382	194	4	3444	3250	2543
4044	5	6333	6402	6551	139	4	218	79	69
4075	11	3309	6551	6861	282	28	3552	3270	3242
4062	2	1548	6691	6932	91	8	5384	5293	5143
4150	9	6549	6932	7145	193	0	596	403	383
4225	3	3309	7145	7218	73	0	3909	3836	3836
4098	3	6665	6906	7323	87	20	658	571	241
4250	3	6956	7323	7389	66	0	433	367	367
4009	6	910	6469	7586	151	50	6676	6525	5559
4050	2	6936	7430	7624	88	0	688	600	494
4121	10	3218	7624	7840	216	0	4622	4406	4406
4108	0	910	7840	7859	19	0	6949	6930	6930
4048	2	6579	7859	7913	54	0	1334	1280	1280
4178	2	3185	7913	7988	72	3	4803	4731	4728
4109	2	967	7988	8039	51	0	7072	7021	7021
4149	0	6505	8039	8052	13	0	1547	1534	1534
4058	1	1281	2751	8125	54	28	6844	6790	1470
4199	6	5928	8089	8241	144	0	2313	2169	2161
4043	0	6130	8522	8690	21	0	2560	2539	2392
4245	0	6137	8516	8695	7	20	2558	2551	2379
4046	0	6404	8345	8708	33	6	2304	2271	1941
4095	13	6198	8241	8729	321	167	2531	2210	2043
4120	7	3051	8518	8904	214	109	5853	5639	5467
4244	6	6107	8708	9008	129	41	2901	2772	2601
4054	2	666	5416	9037	85	17	8371	8286	4750
4200	2	6097	9037	9093	56	0	2996	2940	2940
4246	3	6295	9115	9190	75	0	2895	2820	2820
4094	2	6093	9093	9212	44	49	3119	3075	3000
4041	5	6089	9212	9346	125	9	3257	3132	3123
4037	2	5384	5430	9415	76	0	4031	3955	46
4198	16	5625	9415	9851	387	49	4226	3839	3790
0	0	0	0	10011	45443	0	10011	-35432	0
