id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	4	4	0	4	0	0
2	0	19	24	55	30	0	36	6	5
51	0	0	4	56	22	7	56	34	4
3	0	255	255	324	40	19	69	29	0
52	0	296	296	351	47	0	55	8	0
4	0	479	479	522	9	18	43	34	0
5	0	562	562	611	29	0	49	20	0
6	0	581	582	626	35	0	45	10	1
53	0	497	497	632	66	0	135	69	0
7	0	639	639	658	19	0	19	0	0
54	0	666	670	708	21	17	42	21	4
8	0	663	663	818	16	139	155	139	0
10	0	929	929	1000	32	5	71	39	0
9	0	910	910	1021	36	50	111	75	0
11	0	953	953	1023	35	1	70	35	0
55	0	1043	1043	1081	37	1	38	1	0
13	0	1112	1112	1121	8	1	9	1	0
12	0	1087	1087	1145	28	30	58	30	0
14	0	1144	1145	1181	16	20	37	21	1
56	0	1237	1237	1281	24	0	44	20	0
60	0	1298	1312	1330	18	0	32	14	14
58	0	1281	1281	1332	13	28	51	38	0
57	0	1244	1257	1346	34	6	102	68	13
59	0	1291	1292	1387	55	6	96	41	1
61	0	1517	1517	1542	25	0	25	0	0
62	0	1548	1548	1578	22	8	30	8	0
63	0	1606	1606	1676	31	39	70	39	0
64	0	1700	1700	1711	11	0	11	0	0
65	0	1701	1711	1736	18	7	35	17	10
15	0	1760	1760	1836	54	22	76	22	0
66	0	1971	1971	1977	6	0	6	0	0
67	0	2141	2141	2146	5	0	5	0	0
16	0	2192	2192	2212	20	0	20	0	0
17	0	2223	2223	2277	23	29	54	31	0
19	0	2279	2282	2318	16	8	39	23	3
69	0	2296	2318	2336	18	0	40	22	22
18	0	2274	2277	2359	39	9	85	46	3
20	0	2448	2451	2470	19	0	22	3	3
70	0	2362	2370	2475	47	25	113	66	8
68	0	2241	2241	2505	99	59	264	165	0
71	0	2531	2531	2551	18	2	20	2	0
21	0	2558	2558	2565	5	2	7	2	0
72	0	2676	2676	2707	31	0	31	0	0
22	0	2724	2724	2733	4	5	9	5	0
73	0	2734	2734	2770	24	12	36	12	0
23	0	2849	2849	2859	10	0	10	0	0
74	0	3084	3084	3124	18	3	40	22	0
24	0	3102	3102	3220	89	27	118	29	0
25	0	3228	3228	3304	15	61	76	61	0
76	0	3341	3342	3358	7	9	17	10	1
26	0	3367	3367	3372	5	0	5	0	0
75	0	3309	3309	3405	66	28	96	30	0
77	0	3435	3435	3443	8	0	8	0	0
27	0	3533	3545	3557	12	0	24	12	12
78	0	3525	3525	3636	57	39	111	54	0
28	0	3611	3625	3638	4	4	27	23	14
79	0	3544	3557	3669	35	77	125	90	13
80	0	3733	3733	3761	23	5	28	5	0
29	0	3797	3797	3863	56	10	66	10	0
30	0	4045	4045	4068	10	13	23	13	0
81	0	4114	4114	4115	1	0	1	0	0
82	0	4137	4137	4167	7	23	30	23	0
31	0	4171	4171	4214	21	22	43	22	0
83	0	4349	4349	4396	46	1	47	1	0
84	0	4421	4421	4426	5	0	5	0	0
32	0	4412	4412	4451	30	9	39	9	0
33	0	4456	4456	4476	20	0	20	0	0
85	0	4519	4519	4538	11	8	19	8	0
34	0	4766	4766	4881	39	56	115	76	0
86	0	4849	4849	4918	52	5	69	17	0
87	0	5069	5069	5108	5	34	39	34	0
35	0	5194	5194	5218	21	0	24	3	0
89	0	5210	5216	5247	7	24	37	30	6
90	0	5295	5311	5320	9	0	25	16	16
92	0	5333	5356	5359	3	0	26	23	23
88	0	5195	5214	5374	70	75	179	109	19
37	0	5384	5384	5402	18	0	18	0	0
36	0	5370	5374	5409	10	25	39	29	4
91	0	5330	5336	5486	78	57	156	78	6
38	0	5435	5452	5526	36	14	91	55	17
39	0	5488	5506	5623	20	80	135	115	18
93	0	5579	5579	5643	54	6	64	10	0
40	0	5806	5806	5829	13	10	23	10	0
41	0	6089	6089	6140	30	9	51	21	0
43	0	6130	6140	6145	5	0	15	10	10
42	0	6103	6107	6151	21	21	48	27	4
94	0	6093	6101	6161	11	49	68	57	8
96	0	6251	6255	6277	22	0	26	4	4
44	0	6333	6333	6370	33	4	37	4	0
45	0	6402	6402	6436	27	0	34	7	0
46	0	6404	6422	6439	8	6	35	27	18
95	0	6198	6198	6486	75	167	288	213	0
47	0	6410	6427	6505	24	54	95	71	17
97	0	6505	6505	6561	13	43	56	43	0
48	0	6579	6579	6592	13	0	13	0	0
49	0	6619	6619	6628	9	0	9	0	0
98	0	6665	6665	6706	21	20	41	20	0
50	0	6936	6941	6962	21	0	26	5	5
99	0	6921	6921	7120	138	40	199	61	0
100	0	7187	7187	7283	46	50	96	50	0
0	0	0	0	7283	4566	0	7283	2717	0
