id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
42751	0	0	0	4	4	0	4	0	0
42801	0	0	0	70	22	7	70	48	0
42752	0	19	30	89	30	0	70	40	11
42901	0	0	30	119	52	8	119	67	30
42852	0	97	126	127	1	0	30	29	29
42903	0	91	127	134	7	0	43	36	36
42851	0	0	147	149	2	0	149	147	147
42951	0	0	19	171	40	6	171	131	19
42952	0	151	194	213	19	0	62	43	43
42905	0	233	233	235	2	0	2	0	0
42902	0	34	91	257	53	67	223	170	57
42904	0	151	213	276	37	7	125	88	62
42906	0	296	355	476	36	8	180	144	59
42755	0	562	580	629	29	0	67	38	18
42756	0	581	607	686	35	0	105	70	26
42855	0	664	695	746	35	6	82	47	31
42953	0	611	639	787	27	0	176	149	28
42757	0	639	700	797	19	0	158	139	61
42857	0	786	797	801	4	0	15	11	11
42804	0	666	691	818	21	17	152	131	25
42913	0	853	864	878	14	0	25	11	11
42909	0	467	479	884	54	17	417	363	12
42911	0	700	842	886	14	3	186	172	142
42758	0	663	697	895	16	139	232	216	34
42910	0	513	544	933	48	10	420	372	31
42858	0	910	925	934	5	0	24	19	15
42912	0	842	895	939	26	5	97	71	53
42760	0	929	934	995	32	5	66	34	5
42859	0	967	1023	1035	12	0	68	56	56
42914	0	938	943	1036	24	1	98	74	5
42761	0	953	967	1038	35	1	85	50	14
42907	0	403	497	1077	69	5	674	605	94
42908	0	410	436	1136	63	13	726	663	26
42954	0	943	1038	1160	27	21	217	190	95
42956	0	1145	1163	1164	1	0	19	18	18
42763	0	1112	1166	1185	8	1	73	65	54
42915	0	1056	1077	1199	9	2	143	134	21
42762	0	1087	1098	1214	28	30	127	99	11
42764	0	1144	1164	1228	16	20	84	68	20
42916	0	1216	1237	1258	14	0	42	28	21
42856	0	717	785	1265	44	36	548	504	68
42807	0	1244	1270	1337	34	6	93	59	26
42808	0	1281	1287	1354	13	28	73	60	6
42955	0	1046	1080	1365	33	20	319	286	34
42862	0	1323	1337	1421	8	42	98	90	14
42759	0	910	1039	1484	36	50	574	538	129
42860	0	1098	1185	1489	88	46	391	303	87
42958	0	1392	1489	1546	31	0	154	123	97
42957	0	1377	1490	1563	28	27	186	158	113
42811	0	1517	1580	1615	25	0	98	73	63
42959	0	1425	1450	1621	57	24	196	139	25
42806	0	1237	1632	1657	24	0	420	396	395
42861	0	1270	1584	1659	15	2	389	374	314
42917	0	1650	1659	1691	32	0	41	9	9
42812	0	1548	1573	1718	22	8	170	148	25
42810	0	1298	1369	1851	18	0	553	535	71
42918	0	1724	1737	1864	39	50	140	101	13
42863	0	1717	1724	1871	22	44	154	132	7
42919	0	1741	1824	1888	33	5	147	114	83
42805	0	1043	1700	1899	37	1	856	819	657
42864	0	1874	1888	1960	15	8	86	71	14
42815	0	1701	1909	1962	18	7	261	243	208
42765	0	1760	1798	1987	54	22	227	173	38
42816	0	1971	2000	2006	6	0	35	29	29
42960	0	1943	1960	2057	51	2	114	63	17
42920	0	2043	2065	2068	3	0	25	22	22
42963	0	1990	1999	2153	60	6	163	103	9
42817	0	2141	2153	2158	5	0	17	12	12
42813	0	1606	1615	2174	31	39	568	537	9
42814	0	1700	2162	2178	11	0	478	467	462
