id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2001	0	0	0	4	4	0	4	0	0
2101	0	0	10	12	2	0	12	10	10
2051	0	0	4	106	22	7	106	84	4
2102	0	97	116	117	1	0	20	19	19
2153	0	91	106	130	7	0	39	32	15
2002	0	19	35	136	30	0	117	87	16
2201	0	0	18	179	40	6	179	139	18
2151	0	0	12	209	52	8	209	157	12
2202	0	151	168	227	19	0	76	57	17
2155	0	233	233	235	2	0	2	0	0
2154	0	151	166	252	37	7	101	64	15
2152	0	34	53	298	53	67	264	211	19
2003	0	255	255	395	40	19	140	100	0
2156	0	296	316	458	36	8	162	126	20
2052	0	296	310	475	47	0	179	132	14
2004	0	479	493	552	9	18	73	64	14
2103	0	255	261	579	72	33	324	252	6
2104	0	488	515	632	10	29	144	134	27
2005	0	562	591	842	29	0	280	251	29
2107	0	786	860	864	4	0	78	74	74
2007	0	639	686	903	19	0	264	245	47
2161	0	700	764	911	14	3	211	197	64
2203	0	611	650	926	27	0	315	288	39
2157	0	403	419	929	69	5	526	457	16
2006	0	581	615	952	35	0	371	336	34
2054	0	666	724	957	21	17	291	270	58
2108	0	910	969	974	5	0	64	59	59
2158	0	410	431	982	63	13	572	509	21
2159	0	467	487	1026	54	17	559	505	20
2160	0	513	541	1052	48	10	539	491	28
2163	0	853	911	1054	14	0	201	187	58
2008	0	663	716	1069	16	139	406	390	53
2109	0	967	1038	1111	12	0	144	132	71
2053	0	497	523	1132	66	0	635	569	26
2105	0	664	722	1141	35	6	477	442	58
2165	0	1056	1123	1203	9	2	147	138	67
2206	0	1145	1211	1212	1	0	67	66	66
2162	0	842	903	1247	26	5	405	379	61
2164	0	938	1012	1280	24	1	342	318	74
2013	0	1112	1184	1332	8	1	220	212	72
2010	0	929	994	1342	32	5	413	381	65
2014	0	1144	1207	1381	16	20	237	221	63
2204	0	943	1021	1404	27	21	461	434	78
2106	0	717	788	1417	44	36	700	656	71
2166	0	1216	1266	1423	14	0	207	193	50
2009	0	910	963	1466	36	50	556	520	53
