id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
53501	0	0	0	4	4	0	4	0	0
53601	0	0	25	27	2	0	27	25	25
53502	0	19	60	90	30	0	71	41	41
53701	0	0	55	125	40	6	125	85	55
53653	0	91	138	145	7	0	54	47	47
53602	0	97	145	146	1	0	49	48	48
53551	0	0	4	147	22	7	147	125	4
53651	0	0	27	171	52	8	171	119	27
53702	0	151	173	192	19	0	41	22	22
53654	0	151	171	227	37	7	76	39	20
53655	0	233	250	252	2	0	19	17	17
53552	0	296	340	387	47	0	91	44	44
53652	0	34	125	407	53	67	373	320	91
53656	0	296	387	440	36	8	144	108	91
53504	0	479	543	604	9	18	125	116	64
53604	0	488	547	648	10	29	160	150	59
53505	0	562	648	677	29	0	115	86	86
53506	0	581	677	712	35	0	131	96	96
53703	0	611	712	739	27	0	128	101	101
53507	0	639	739	758	19	0	119	100	100
53605	0	664	765	816	35	6	152	117	101
53554	0	666	767	833	21	17	167	146	101
53607	0	786	843	847	4	0	61	57	57
53663	0	853	872	886	14	0	33	19	19
53661	0	700	771	897	14	3	197	183	71
53659	0	467	529	937	54	17	470	416	62
53508	0	663	758	946	16	139	283	267	95
53606	0	717	833	971	44	36	254	210	116
53608	0	910	982	987	5	0	77	72	72
53609	0	967	1077	1089	12	0	122	110	110
53704	0	943	1031	1120	27	21	177	150	88
53665	0	1056	1155	1185	9	2	129	120	99
53705	0	1046	1148	1211	33	20	165	132	102
53513	0	1112	1227	1239	8	1	127	119	115
53706	0	1145	1239	1240	1	0	95	94	94
53666	0	1216	1240	1254	14	0	38	24	24
53556	0	1237	1254	1278	24	0	41	17	17
53514	0	1144	1234	1290	16	20	146	130	90
53560	0	1298	1369	1387	18	0	89	71	71
53611	0	1270	1310	1392	15	2	122	107	40
53558	0	1281	1320	1396	13	28	115	102	39
53708	0	1392	1413	1444	31	0	52	21	21
53612	0	1323	1392	1446	8	42	123	115	69
53707	0	1377	1396	1488	28	27	111	83	19
53509	0	910	971	1496	36	50	586	550	61
53512	0	1087	1158	1511	28	30	424	396	71
53561	0	1517	1546	1571	25	0	54	29	29
53557	0	1244	1290	1592	34	6	348	314	46
53510	0	929	987	1611	32	5	682	650	58
53562	0	1548	1571	1617	22	8	69	47	23
53664	0	938	1009	1620	24	1	682	658	71
53503	0	255	255	1628	40	19	1373	1333	0
53662	0	842	847	1629	26	5	787	761	5
53667	0	1650	1662	1694	32	0	44	12	12
53563	0	1606	1617	1716	31	39	110	79	11
53564	0	1700	1716	1727	11	0	27	16	16
53613	0	1717	1744	1823	22	44	106	84	27
53565	0	1701	1727	1825	18	7	124	106	26
53669	0	1741	1785	1841	33	5	100	67	44
53555	0	1043	1120	1881	37	1	838	801	77
53515	0	1760	1802	1895	54	22	135	81	42
53614	0	1874	1881	1906	15	8	32	17	7
53668	0	1724	1748	1917	39	50	193	154	24
53511	0	953	1032	1919	35	1	966	931	79
53709	0	1425	1446	1924	57	24	499	442	21
53610	0	1098	1211	1974	88	46	876	788	113
53566	0	1971	1981	1987	6	0	16	10	10
53710	0	1943	1948	2025	51	2	82	31	5
53670	0	2043	2090	2093	3	0	50	47	47
53713	0	1990	1994	2134	60	6	144	84	4
53712	0	1978	1987	2138	28	39	160	132	9
53567	0	2141	2143	2148	5	0	7	2	2
53660	0	513	604	2166	48	10	1653	1605	91
53714	0	2097	2138	2168	7	19	71	64	41
53711	0	1970	1974	2172	50	68	202	152	4
53559	0	1291	1331	2189	55	6	898	843	40
53657	0	403	440	2216	69	5	1813	1744	37
53516	0	2192	2216	2236	20	0	44	24	24
53715	0	2260	2267	2276	9	0	16	7	7
53517	0	2223	2236	2292	23	29	69	46	13
53716	0	2266	2292	2332	22	10	66	44	26
53569	0	2296	2341	2359	18	0	63	45	45
53518	0	2274	2332	2397	39	9	123	84	58
53519	0	2279	2333	2405	16	8	126	110	54
53615	0	2321	2405	2409	4	0	88	84	84
53672	0	2396	2428	2464	2	10	68	66	32
53671	0	2386	2419	2477	22	7	91	69	33
53520	0	2448	2497	2516	19	0	68	49	49
53720	0	2526	2595	2614	19	0	88	69	69
53521	0	2558	2628	2680	5	2	122	117	70
53572	0	2676	2680	2711	31	0	35	4	4
53571	0	2531	2614	2715	18	2	184	166	83
53674	0	2713	2715	2721	6	0	8	2	2
53616	0	2741	2745	2748	3	0	7	4	4
53522	0	2724	2741	2751	4	5	27	23	17
53717	0	2273	2301	2787	54	17	514	460	28
53573	0	2734	2742	2808	24	12	74	50	8
53723	0	2792	2811	2838	27	0	46	19	19
53523	0	2849	2901	2911	10	0	62	52	52
53617	0	2938	2946	3006	45	4	68	23	8
53676	0	2981	3006	3023	17	0	42	25	25
53619	0	2982	3023	3048	25	0	66	41	41
53677	0	3066	3105	3136	15	14	70	55	39
53574	0	3084	3113	3203	18	3	119	101	29
53675	0	2716	2721	3232	67	39	516	449	5
53678	0	3185	3192	3241	18	3	56	38	7
53673	0	2436	2477	3295	57	109	859	802	41
53724	0	3107	3169	3301	29	16	194	165	62
53725	0	3309	3355	3372	17	0	63	46	46
53525	0	3228	3288	3381	15	61	153	138	60
53526	0	3367	3387	3392	5	0	25	20	20
53576	0	3341	3381	3404	7	9	63	56	40
53620	0	3051	3081	3417	50	109	366	316	30
53577	0	3435	3468	3476	8	0	41	33	33
53680	0	3454	3476	3523	26	10	69	43	22
53624	0	3485	3523	3528	5	0	43	38	38
53726	0	3497	3528	3563	7	26	66	59	31
53527	0	3533	3563	3575	12	0	42	30	30
53625	0	3552	3576	3585	9	0	33	24	24
53679	0	3432	3452	3617	33	3	185	152	20
53728	0	3620	3641	3646	5	0	26	21	21
53528	0	3611	3639	3648	4	4	37	33	28
53579	0	3544	3575	3719	35	77	175	140	31
53580	0	3733	3794	3827	23	5	94	71	61
53628	0	3731	3783	3939	23	26	208	185	52
53681	0	3741	3803	3949	20	8	208	188	62
53730	0	3678	3775	3971	38	72	293	255	97
53684	0	3958	3971	3972	1	0	14	13	13
53623	0	3461	3483	3996	38	19	535	497	22
53727	0	3605	3622	4001	29	31	396	367	17
53683	0	3854	3949	4053	13	69	199	186	95
53568	0	2241	2243	4086	99	59	1845	1746	2
